"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
15.8567,59.8194,3.24882,106.117
26.0554,126.987,86.6626,159.582
24.8566,97.2042,-87.7034,67.6094
18.6664,90.7396,22.5937,104.264
15.8076,115.43,99.0448,99.3929
60.9522,79.1735,37.9987,85.7437
27.0618,93.5648,-14.4112,84.2783
13.7705,66.5171,-0.053648,76.2482
15.5556,122.117,52.21,127.398
12.8338,80.0544,-34.8129,28.2068
9.01792,93.5648,41.6174,50.599
30.9692,81.6269,43.7331,76.1278
27.9771,89.5463,82.1327,110.375
13.4116,99.8382,-50.9472,91.7941
32.2294,87.9759,37.2814,88.2597
47.2902,108.61,0.0995041,106.847
23.3037,58.6712,-83.9983,69.7606
14.0055,37.8145,-82.7301,56.225
-0.991846,42.5341,-19.9842,41.4878
52.2802,106.982,175.066,118.475
6.34345,76.3414,-88.1526,86.126
13.4115,46.6799,90.3495,37.0381
-0.341616,53.8236,-44.2237,26.5044
41.1073,70.2806,12.8571,87.7891
16.8487,80.8721,36.7461,68.9082
26.4689,129.545,-31.9823,95.3757
18.811,58.6712,61.5369,112.542
9.97885,69.7065,2.5331,53.3537
25.3106,90.6768,129.017,78.0209
6.2812,71.365,-40.4376,26.1129
28.8154,132.227,58.6985,157.206
7.91612,94.82,-73.0901,75.6678
27.8224,81.4382,35.2424,97.1339
34.7214,89.1695,27.656,73.0637
1.74321,50.5706,-3.24138,80.0947
1.62009,52.6117,-44.1442,63.3536
21.6225,183.627,295.023,183.529
20.4217,108.046,30.4562,134.397
18.9351,67.3463,-38.0588,74.4169
3.62335,77.6632,-98.0862,71.9696
37.7389,63.519,28.8692,48.1889
27.0724,165.429,50.9614,125.694
41.0659,91.4931,15.9204,134.996
32.2582,89.0438,-3.29383,85.0593
39.6968,86.9706,45.8374,104.524
16.7258,92.3093,3.19711,125.157
-4.47717,71.8072,72.3276,96.6122
16.4477,63.9655,23.7711,52.6181
12.8273,55.9285,88.9654,83.6968
38.6489,109.924,176.68,87.0574
8.38523,65.7516,-44.7862,66.1368
18.1724,54.4614,-13.553,61.7879
12.3477,67.9842,-23.6118,63.9689
32.087,80.8721,23.1817,97.9877
19.8508,66.4533,48.0779,45.6909
21.9754,63.3914,-27.6419,65.2132
15.8807,46.935,-14.3907,54.7621
44.3011,141.822,122.032,134.635
31.9958,48.0831,-49.824,77.7014
35.4275,107.545,25.672,110.255
56.9788,162.886,120.9,156.403
11.3356,84.9594,-51.6418,97.3173
-14.7087,51.4636,-22.8833,48.0728
13.1853,45.2767,-128.59,62.168
31.2684,84.9594,28.2042,97.6535
16.9406,32.2021,-148.534,16.0994
7.07808,48.5295,-179.555,47.0919
22.5976,63.9655,-9.14625,50.8491
17.4862,124.303,120.033,95.4385
30.5435,100.152,65.2716,99.0859
7.03059,31.1817,-55.4078,34.1146
35.3113,99.2739,47.9362,92.7293
55.1569,119.806,266.488,133.613
3.76705,77.7891,77.7789,98.5937
7.16789,48.1469,10.1914,18.8595
52.7884,110.112,30.2137,128.964
26.8447,103.975,32.408,65.8005
60.6579,145.929,-27.5383,130.465
16.3655,88.7926,58.0023,104.348
-8.66161,53.1857,-93.8612,51.8964
7.43525,47.8279,-65.9114,43.9139
13.13,110.112,-50.4051,68.3129
40.0823,146.738,76.1619,134.732
28.0779,51.5273,-39.2882,38.316
-6.15027,40.7483,-57.7561,30.5485
30.3215,118.743,53.8308,148.099
61.9924,92.686,31.7007,102.399
23.1505,58.5437,-4.88288,62.4434
72.8939,77.8521,24.6028,103.884
13.9002,36.0287,-81.7949,49.6674
24.9977,69.3238,-65.0202,15.4218
21.2467,76.845,6.52178,73.158
17.965,65.6878,-5.51054,78.7541
28.1489,68.2393,-50.4864,91.2827
30.1476,95.2593,84.5983,106.56
12.1259,73.8858,34.0685,88.6046
16.0712,91.9326,37.3636,57.9365
6.3072,9.05391,-56.7573,17.1401
24.9961,83.6392,34.8476,70.3701
58.3557,178.186,90.1015,186.021
36.9797,39.0263,-34.5557,29.0731
3.91332,64.6034,-58.0245,70.1725
36.7179,132.664,103.461,106.853
22.395,57.7782,-66.426,73.3571
23.331,80.6205,56.9838,151.923
36.9112,115.492,80.5782,97.5461
-37.3671,71.3012,26.8097,68.9425
40.809,85.8394,26.179,127.019
35.774,110.049,47.2256,65.6689
19.4056,91.7443,30.5381,113.419
13.9307,24.4218,-84.6108,46.2846
14.8782,81.6269,4.52955,62.7084
13.7079,103.16,-32.903,83.2137
42.0688,52.9306,-3.57509,72.2528
26.7711,84.3308,5.94133,80.0558
30.338,164.313,220.514,109.748
25.4613,53.4409,-47.9466,91.7098
37.5042,60.0107,-37.993,49.9164
63.0092,61.414,90.6902,91.583
17.9091,61.0951,34.1843,54.5408
11.3423,78.4814,57.8148,78.3232
11.9032,92.0582,91.0433,101.187
18.1244,59.4367,-40.9947,79.2984
19.6455,54.8441,-87.0589,50.2485
29.4903,148.852,-82.0581,106.564
19.2524,76.7821,29.5725,106.093
12.5967,32.1384,-50.3832,30.2102
1.86647,56.8214,-146.719,60.3141
31.9083,77.1597,57.3906,93.5014
36.9813,85.3365,67.5949,114.11
25.051,88.3528,61.9982,76.4454
16.1447,72.5632,54.4768,80.1983
-1.77618,66.1343,-51.0365,48.4655
30.4838,161.212,-23.5709,136.151
0.560134,61.5416,-24.6984,47.2756
18.4397,105.729,5.03648,99.0347
47.3523,95.8868,122.373,106.032
50.8831,114.805,42.1803,121.533
18.976,51.336,-30.703,27.2665
47.5533,99.8382,93.8605,101.956
41.8377,127.923,-11.4222,128.365
53.648,50.7619,-16.7394,33.4431
26.8283,99.7128,55.8869,104.139
22.4129,107.796,-53.903,89.6217
17.8151,71.3012,-2.56214,58.8908
42.2115,76.0267,3.26761,44.2227
7.76205,107.295,-27.82,92.7861
13.3492,80.8721,1.53151,74.387
10.3127,39.0263,-52.5556,77.1031
19.376,85.148,21.822,92.3647
31.9546,108.923,122.191,82.2684
69.8549,84.708,-36.1646,105.603
36.9178,127.549,66.9328,133.335
1.55957,61.0313,-46.6451,51.8248
39.4789,111.364,5.65392,55.7015
36.1961,98.7095,85.0789,85.7127
23.514,36.22,9.82834,64.6501
31.0366,140.141,89.3772,147.757
32.5936,54.3976,23.3661,59.961
28.3331,76.2785,-138.994,76.9087
0.190102,70.7271,17.0513,64.054
38.9608,69.1324,113.507,82.8326
6.65902,72.5632,-77.4854,75.4004
18.6799,70.6633,15.8431,102.77
19.8182,99.3366,52.1731,67.5757
-4.75868,80.9351,-38.46,36.2679
4.98828,46.1696,-36.5558,41.9982
19.2948,85.4622,59.9495,77.0402
38.0886,62.0519,20.1711,82.3618
14.6653,48.2744,-30.7703,62.0195
31.0295,70.3444,169.971,105.942
15.8191,66.5171,53.5195,55.522
13.5438,86.782,99.3866,144.034
16.1462,62.7536,-60.1688,37.4332
62.5782,127.424,175.102,121.451
-13.8566,73.6969,30.2004,33.5705
8.54125,115.055,-3.54577,115.732
35.4067,121.68,42.3179,149.075
14.6777,65.1137,13.3378,97.1579
26.3521,110.3,-27.1568,84.0108
9.83799,93.6276,8.99499,87.2591
20.3898,82.8218,90.3837,46.6536
37.3289,72.3742,-61.744,112.005
36.6873,90.8024,0.200886,146.773
29.0268,82.5703,-34.5526,78.9494
50.3322,148.541,94.8175,121.876
39.0449,73.0671,-0.535793,49.1462
14.4195,128.922,34.7281,64.9899
19.0444,83.3248,-85.4415,62.265
28.3069,73.0671,10.2335,85.9042
37.227,112.991,183.508,129.411
66.4125,87.4104,113.073,73.8775
22.9353,39.2814,26.8583,86.3503
21.6415,49.9965,53.4674,114.488
29.2477,101.594,-24.1202,121.346
19.6832,77.0968,79.2782,76.483
24.5467,107.232,27.4662,138.556
12.8584,59.7556,51.4833,92.4103
21.3403,27.2915,-130.658,50.5818
11.9828,48.7847,-27.6951,49.7499
7.83836,109.611,40.6833,145.154
39.1315,86.2793,-21.1445,130.818
28.8132,92.3093,-35.4344,47.9062
28.3876,178.062,4.91244,101.275
4.68,98.2705,-81.2316,70.1671
33.7202,154.88,212.694,166.054
16.903,36.5389,-118.582,38.5323
6.66748,64.6034,-77.4395,56.2074
33.2668,86.405,-0.27799,76.4569
20.2642,78.9848,42.8132,54.5243
9.08518,66.4533,-29.0519,79.6343
31.2525,71.2402,-9.21701,38.5699
30.2822,78.796,-12.3211,49.0005
4.21616,20.468,6.25956,97.3671
15.3357,75.3971,8.86679,66.6405
30.9257,88.8554,47.8557,117.473
7.02653,125.427,-102.947,125.834
19.6537,63.4552,-12.7718,55.4261
14.3102,56.056,-19.794,77.142
6.30107,104.414,24.0788,66.4966
16.0365,67.6015,-36.5521,146.985
30.564,94.7573,-21.9997,90.7215
22.0313,45.2767,-22.6196,58.9994
39.1171,118.368,-47.9151,144.597
6.33437,45.6594,-73.448,44.5429
13.8166,93.1254,13.7044,113.729
9.26582,54.7803,60.1751,102.156
17.4333,50.1879,-11.148,95.2349
3.47055,29.0134,-109.924,46.3578
39.7303,77.2227,138.379,155.581
25.5475,125.989,54.072,112.562
23.5159,91.8699,-97.9972,64.443
26.0422,67.2187,-62.764,21.0741
26.3483,54.589,-87.5795,47.9235
29.8822,96.3887,59.8222,93.4475
13.8089,50.6982,-7.41657,59.8163
14.7036,134.222,74.8197,136.869
38.9185,66.8998,89.529,124.054
25.6695,55.3544,-24.0743,68.5703
6.53692,64.0931,-2.78508,113.306
26.1255,122.804,123.484,121.368
54.0107,53.7598,0.0530105,133.148
28.1817,91.4931,-34.0002,69.3812
50.6656,110.675,8.38198,90.921
33.6965,97.6433,136.966,107.824
24.6941,83.0105,119.214,116.094
19.9678,64.2845,46.4148,87.4605
15.7736,122.242,-27.4419,115.343
41.4803,57.7144,-119.34,22.0013
60.9413,60.7124,87.3531,92.9581
26.4172,52.8668,-61.1438,76.7811
30.9411,61.0951,-124.217,67.0836
45.2659,91.3048,65.1761,88.3046
46.2929,118.868,97.8222,95.9168
12.0321,53.1857,-61.3335,80.7724
69.0364,127.424,37.3106,100.515
28.6875,55.4182,-18.0005,49.702
20.2304,74.7045,91.3973,82.623
15.4482,26.59,60.8935,60.2191
28.6169,75.0823,227.832,75.7991
61.2395,81.4382,29.9476,65.8359
43.088,120.43,171.462,86.8221
7.63818,62.3071,52.2689,88.2957
20.914,74.2007,57.3434,79.6878
19.0958,75.2082,-115.03,44.3846
26.6611,48.402,-59.5786,67.942
9.49833,116.931,-167.439,100.66
41.922,116.555,-51.7308,94.6555
48.7398,81.3124,57.3953,134.469
37.878,57.5869,-7.32677,69.2443
45.0207,55.7371,-7.99656,97.2854
20.4344,93.8786,-109.264,102.554
12.68,50.7619,13.5257,63.5523
19.7324,88.0387,-53.4557,95.3548
27.899,71.1772,-153.386,21.6823
24.0547,82.3187,37.3938,83.6863
27.1048,13.7725,59.7002,61.2421
33.6806,66.836,42.2004,66.9953
5.43515,33.8603,47.0084,83.6123
42.1919,52.229,11.3085,101.179
17.5317,89.2323,-70.6805,78.2117
19.3561,134.035,63.9083,143.251
5.16645,50.2517,-51.214,89.1298
38.5693,82.1301,-5.05811,95.9029
58.6671,102.22,-50.5841,114.907
52.8643,127.362,101.634,90.0891
21.012,84.8337,86.8408,74.8857
5.38951,73.1931,-34.6258,76.514
16.56,66.5808,-1.777,70.5672
30.5053,65.8154,13.1185,85.0715
36.8177,90.8652,123.056,107.938
41.3934,149.225,162.801,122.954
22.5926,194.74,129.765,142.689
33.3591,109.048,65.3772,114.881
24.7578,123.304,30.1262,102.931
17.9096,30.2251,4.97022,48.3967
61.6477,77.5374,-153.624,104.642
47.3724,137.151,87.838,152.496
42.6577,69.8979,185.235,98.1176
4.07169,96.4514,138.043,131.672
9.7705,79.9914,-85.0285,113.012
3.35232,89.4207,-10.1226,83.8312
34.1205,67.6653,122.068,121.583
12.4275,80.6834,-44.8012,36.8379
12.8477,70.5358,-39.2456,38.8368
2.59731,66.3257,-18.5112,82.5421
27.8678,127.861,131.467,159.031
14.7078,105.165,172.684,75.5512
37.2666,153.265,117.897,137.184
5.00365,59.8194,23.4194,95.0499
5.59299,113.804,97.813,120.834
45.0514,71.3032,7.05283,75.615
50.7422,80.5576,50.5006,82.4094
11.4685,37.0491,-106.117,33.8764
11.0247,53.9511,-25.3389,77.0981
40.2284,60.4572,28.5675,57.6293
22.9781,80.1173,-52.8319,63.3421
-12.7962,67.4101,-12.8839,76.089
58.0033,106.606,36.2228,103.445
35.1308,142.631,-123.642,88.4436
19.2395,84.8337,-25.7476,95.3583
-0.11823,95.322,102.262,92.229
34.8287,129.234,-81.9119,91.5762
57.5037,90.9908,128.758,85.9041
32.8308,168.776,64.6462,143.157
24.7844,77.2856,-3.79408,63.4676
60.3493,66.4533,-10.7568,104.515
44.7533,107.107,-29.707,102.655
24.1144,101.029,111.599,107.484
46.1513,46.1696,69.4998,69.0483
40.5295,82.193,-47.6295,91.128
31.6618,34.243,-24.3608,60.0365
40.454,120.743,236.309,154.296
11.763,84.5194,90.8775,92.418
52.4634,111.364,50.1454,116.374
12.5945,89.0438,86.2938,121.734
14.5397,139.144,0.635221,94.2351
42.3518,101.28,-12.0048,107.764
31.3879,99.3366,-8.13102,108.723
11.0673,54.2701,12.0671,54.1055
34.2461,73.5709,39.3683,83.2743
29.2641,73.8229,42.1449,64.748
14.541,84.7708,137.349,75.8285
3.24341,51.7187,-4.49911,83.7638
44.8292,72.6892,-29.3177,82.042
15.8573,84.8965,37.6494,69.5365
64.033,86.9077,-39.7363,67.9566
8.3364,86.7192,-2.5003,108.07
37.7847,99.7128,136.064,116.137
8.7535,27.4191,-11.2996,55.6405
22.8427,71.4922,-33.2043,139.244
7.4908,49.5501,-97.4927,55.9945
15.879,75.8378,48.0415,67.12
9.62193,41.3861,35.083,99.0964
21.953,70.4082,9.14732,98.1266
21.7575,78.5443,14.7845,132.022
17.0361,102.659,51.4214,90.6801
48.2797,82.1301,-15.9945,142.981
35.1342,156.743,145.408,155.007
30.0122,89.986,-13.7479,97.2545
24.8626,92.8116,105.847,127.807
59.0812,40.7483,33.6947,93.2431
12.661,88.6041,-78.9414,96.0843
19.6094,83.9536,-6.06677,96.8514
35.9714,42.279,179.713,122.856
20.0038,50.6344,18.8207,77.3762
20.7459,65.6878,80.4322,92.2871
31.4671,70.8547,68.2592,106.007
16.6905,111.927,-51.386,62.1434
36.5291,111.552,-72.2218,109.569
32.0246,120.555,67.1128,92.7523
9.51135,71.6182,-55.1658,44.4516
16.6758,75.9008,-96.0297,75.9517
56.4356,119.868,95.2355,149.804
30.3737,113.991,-82.9671,87.5238
5.39265,68.7497,36.6714,82.2499
29208.5,86.5307,-69.4925,129.433
-33.9138,100.402,-17.0196,63.1881
38.6287,112.803,-71.8599,101.475
48.5692,33.5414,-65.0484,68.2029
27.0684,48.9122,-77.4617,95.7114
17.7416,94.1925,-29.4173,79.2329
55.4486,149.287,-6.91628,76.8553
26.5394,89.2323,53.3363,117.978
20.1968,74.7675,-38.9179,43.7556
64.5199,124.116,37.5455,109.983
18.7745,81.1238,28.386,86.1752
24.0616,76.3414,-53.0065,58.5709
-13.0376,33.3501,-32.5652,34.186
14.5742,62.6898,4.75507,47.7988
-6.46025,83.9536,-101.364,53.5378
68.5742,115.93,-17.5232,31.8201
32.2328,87.2847,69.7626,106.138
42.7177,44.4475,-51.872,48.8444
13.4193,99.9009,-70.2181,84.8506
18.1309,66.3895,-24.9644,29.8953
20.1631,95.573,147.233,138.79
13.3464,101.656,-40.648,92.9511
35.4055,123.679,196.499,197.899
24.3371,60.7124,-106.737,82.7305
16.6827,117.306,24.5638,123.871
46.0752,70.153,4.44202,59.2453
120.788,111.489,108.13,136.194
38.0897,98.8349,-36.6879,112.678
37.7106,112.052,88.3022,69.5907
43.6025,123.991,-12.9845,96.6155
51.1387,121.867,117.258,135.736
27.1103,103.348,-25.1649,115.399
6.17787,61.414,-36.5651,68.0163
19.724,61.9881,66.1586,84.1253
33.4932,94.6318,-142.918,69.5512
42.4724,205.277,101.456,155.225
39.5022,83.262,110.376,126.148
4.19878,62.3708,15.015,56.7079
13.1014,94.8828,-15.4526,65.4134
16.1053,82.0672,77.3861,96.74
7.80641,119.556,-54.814,93.9422
3.57608,77.4115,-114.565,28.5477
33.3998,110.3,192.493,134.711
36.2398,118.931,107.586,123.464
45.449,38.3885,-46.1007,80.1295
57.3527,101.719,29.7628,120.946
44.7899,61.6692,9.61495,122.93
23.9057,62.8811,-38.1903,81.9841
35.1905,88.7926,101.043,118.324
21.8253,100.591,-36.3651,112.317
12.1643,111.364,63.0103,120.856
4.46149,48.2106,-26.2235,64.0241
17.3672,61.0313,6.68424,102.575
63.2097,143.44,373.851,117.383
9.64406,26.1436,55.9645,84.4684
36.0475,120.805,-5.40954,77.8776
23.5571,91.5559,-97.2902,102.464
33.9201,102.534,-34.358,101.237
11.3181,47.6366,-11.7031,50.5829
24.2934,138.086,-23.6198,75.4151
31.3617,88.5413,17.5154,56.8629
6.12419,36.1563,-3.02551,55.7279
24.805,81.6269,50.6645,85.5201
58.507,126.301,-36.2007,83.9901
31.7154,96.9533,35.7647,108.856
31.8211,158.667,5.71186,115.366
35.3344,110.112,141.408,108.424
18.029,76.2785,-5.62846,95.9787
-0.382023,80.6834,-60.715,36.7205
60.5223,138.958,100.379,133.508
15.6294,96.6396,-106.133,64.4292
39.333,112.427,90.2526,132.777
24.6562,109.236,-144.623,126.387
62.8409,46.7436,121.367,116.301
72.4654,111.239,173.753,91.5168
27.9638,84.5822,117.645,93.597
35.3341,109.048,56.637,120.626
8.56444,67.9842,81.3602,113.156
37.1467,148.852,64.37,138.333
30.7247,105.479,-52.6733,91.1286
27.6678,73.382,-55.5129,114.31
31.4827,126.55,186.908,146.877
26.7028,64.2207,61.0767,105.905
-5.60141,89.8604,-119.782,49.7349
3.43172,71.3662,-68.1407,75.0088
8.16067,59.7556,-41.0835,30.2412
7.26287,63.3914,-49.9866,44.8125
54.0274,78.5443,18.2142,46.0729
43.5428,93.8786,74.932,97.1598
27.4414,47.509,30.8561,96.8646
50.5897,88.981,125.063,123.702
5.25299,30.6078,-42.3555,97.7677
57.1026,153.327,115.498,142.649
39.1912,98.9603,105.18,99.8408
43.7319,92.5604,-21.6675,130.921
43.8916,200.905,-21.2434,161.88
15.8591,58.9264,-87.4104,105.845
-3.21764,60.4572,-83.1772,76.9194
4.38962,56.5025,-104.374,41.5882
12.2026,70.472,-54.9697,61.8297
24.9741,93.7531,9.88822,115.414
21.5569,71.0461,61.2756,50.8564
39.5851,77.2227,42.0114,86.5062
29.5669,39.7916,39.4815,43.2758
59.408,161.212,44.1059,111.715
25.56,96.5141,-83.2216,68.5711
17.8903,76.6562,-16.3284,50.5369
42.0818,100.277,105.124,125.589
48.7068,129.171,175.977,156.394
10.605,84.6451,27.677,105.474
47.837,136.341,42.3948,125.21
29.5961,61.1589,-3.57168,94.8098
34.5889,133.038,-67.9989,106.053
8.93466,87.5989,-65.2343,59.8504
6.75606,61.8606,-86.1088,28.1113
21.1137,71.6812,-96.311,87.929
17.3023,85.148,63.2187,61.1036
27.3023,166.483,224.023,179.264
24.8724,109.111,81.6679,120.632
20.1586,38.0696,-5.32716,66.2615
24.1015,76.2155,-4.73691,108.909
28.8115,57.1404,9.63543,84.6066
5.91415,83.3248,119.201,91.2343
12.2355,73.7599,-27.3403,52.0953
26.0466,37.6869,-40.1494,57.1072
70.7056,141.822,153.694,137.085
36.0252,74.0748,38.0851,110.793
15.3453,79.3623,10.6312,95.9975
4.91967,30.8629,-18.9117,31.3683
65.253,32.0746,-7.66608,64.5651
35.9984,61.9243,-74.9957,46.8204
28.5488,50.1241,-52.5661,59.0228
2.62141,113.866,33.8289,85.9478
9.90195,54.9717,65.3182,86.2373
-0.0377147,57.4593,37.5867,58.9467
7.86537,63.0087,-42.7169,50.8832
25.0941,116.305,50.559,95.9972
20.8931,34.6894,16.9588,69.8465
30.1545,96.2005,-14.1784,44.9284
27.4066,67.0274,-16.3436,88.5657
42.7853,127.299,91.8636,71.7645
28.7094,105.854,60.5797,108.131
53.1037,93.3765,-53.4748,124.361
19.2882,72.1852,-25.3628,47.3516
25.0279,112.803,115.017,72.9244
39.4776,81.5011,-58.5404,92.36
26.2726,52.0376,-47.3976,80.6727
49.1433,71.365,53.9978,101.809
2.07914,22.126,-63.147,48.8527
32.4298,90.6768,70.153,96.4218
31.5199,182.514,-80.2277,112.317
25.3249,50.0603,2.65658,82.5192
28.2262,56.056,75.3326,46.1845
8.40407,76.2785,-12.4104,82.297
11.6675,93.0627,124.106,66.5281
24.4039,93.6903,-2.26363,111.824
16.1704,70.9882,157.196,71.2604
-2.50708,77.0339,-71.2058,49.5061
31.7072,94.3807,70.5871,61.0718
14.3073,51.5273,21.0114,53.1163
6.3956,68.3669,20.4026,62.0774
23.4243,119.681,229.752,105.045
35.3285,45.5318,-24.5873,90.8242
16.1082,83.4506,-16.104,139.021
40.2919,121.305,21.6211,111.442
31.867,74.0748,88.5961,92.0051
10.913,67.2825,-36.3267,53.002
49.8172,118.556,130.801,124.316
4.46886,61.2227,-26.814,14.5303
5.61155,105.604,94.3904,94.4336
28.1621,46.8712,0.0343954,47.2204
12.8716,71.9332,63.908,60.5133
13.935,105.854,4.20338,124.906
18.9427,64.2207,-35.3004,91.8235
54.8959,64.0931,50.0285,144.352
13.9253,86.0908,-53.3374,59.0561
45.8479,129.795,-51.7881,96.6678
34.3911,108.046,87.4392,103.678
32.436,86.0279,-22.5795,107.901
18.135,66.7084,-65.0397,84.2046
24.7905,135.406,16.9876,93.2111
16.148,125.177,19.6219,110.254
43.6949,94.1925,37.8948,86.3412
24.6417,48.5933,-3.03144,54.9769
14.5237,77.3486,49.0496,114.267
-3.4238,70.4082,-16.5843,88.3731
23.4274,38.1334,-22.0027,56.021
4.66438,72.6262,-63.6004,65.8177
17.2256,63.7104,87.675,87.8882
16.7508,136.092,90.3755,140.637
52.0078,150.157,245.669,154.821
34.5526,108.109,48.8355,134.433
26.8218,55.5457,31.5781,86.5955
22.9731,45.5956,-4.01115,63.8945
26.2186,37.6231,-54.4052,74.504
40.8548,93.502,9.81493,67.1523
29.5371,56.3749,108.993,107.446
29.796,118.118,99.8098,133.452
22.334,63.1363,122.162,98.3958
35.9209,103.035,93.7676,98.0288
22.7634,92.9999,-13.7902,68.9359
44.5757,137.525,125.197,189.334
14.6782,115.93,3.4135,48.4194
26.6109,99.7128,17.7651,91.7698
8.49732,82.4445,-11.0458,71.9355
12.6122,56.3749,-38.8977,65.0026
18.5058,73.445,-61.9873,103.857
48.1107,94.3807,76.5155,82.6323
14.1681,65.3689,-22.6559,62.5063
43.0547,148.479,26.8801,84.4388
38.0891,114.617,135.532,112.746
35.6449,86.0908,-39.003,55.6593
58.5409,110.362,96.3353,135.008
45.6427,96.0122,-7.21529,70.7779
24.0192,46.5523,-35.1616,51.1153
22.4519,53.0581,-1.52902,48.7792
9.8837,104.226,52.3739,57.8417
61.3885,27.993,58.6048,31.2491
36.4856,86.9706,86.1872,71.8086
3.55779,74.4526,2.52221,54.9174
8.21223,48.976,5.58296,67.1046
57.509,70.0892,90.0087,79.2272
16.5861,80.2431,37.1811,85.9181
17.0903,86.6563,-32.7114,72.4967
19.7386,72.1852,104.129,76.4135
37.8385,121.867,138.872,177.11
53.0171,149.971,-30.4976,103.548
62.6221,130.606,-31.3951,116.574
56.7197,98.6468,-8.2163,63.4511
29.4446,101.531,151.363,93.3826
20.8051,77.7891,-29.2022,122.218
25.7962,45.7231,116.695,78.8356
18.9539,113.679,-64.8554,78.4063
44.7759,104.288,105.885,87.9676
46.1534,142.88,-15.9352,172.284
48.1298,125.052,-47.6402,74.4197
25.8869,74.7675,25.8711,99.1864
21.293,53.1219,61.3935,49.7537
47.8281,121.992,-60.0014,95.7701
58.6213,100.591,36.7481,119.989
44.0429,66.1343,22.6076,90.2869
20.8052,118.806,-26.7816,116.121
21.8446,53.1857,-44.2486,61.486
21.874,87.5989,79.7632,149.507
50.2649,124.865,19.1354,165.871
8.57129,99.0858,189.513,94.1408
1.3427,111.051,-59.6068,82.0057
32.6814,83.0733,-62.702,104.98
17.7836,85.9651,-15.9635,74.5631
16.4921,64.9861,-81.7945,65.942
7.23119,87.913,-16.0901,48.3334
45.2891,67.9842,62.2001,97.8953
11.6828,108.735,-68.1898,52.6514
16.6042,87.4732,20.6478,71.7406
21.4524,119.743,96.1385,92.8944
24.5986,59.3729,7.89287,78.0259
24.3026,77.2856,-47.3919,80.482
30.8619,77.7891,-33.8716,57.6258
11.1234,84.7708,69.9047,108.729
48.2854,61.8606,-15.4422,166.692
41.1123,149.971,24.7582,142.019
-9.30751,16.7695,-36.4937,66.3987
27.7738,43.8735,-55.0727,53.8505
18.7872,93.8786,-20.388,78.6802
8.41141,74.0748,132.945,69.3125
35.1216,141.013,4.89046,125.976
13.174,95.0083,0.322947,112.106
30.4408,139.394,-9.45038,110.493
-1.15833,77.915,-102.722,54.2601
2.8086,66.9636,-16.1718,59.0649
27.0745,134.098,75.3322,113.297
26.5253,84.5822,38.0037,89.1164
17.7028,103.85,-40.5627,113.973
45.6507,145.618,120.479,142.932
47.1878,104.602,50.3316,112.139
18.158,66.8998,-39.6633,148.589
22.2125,87.2847,-54.18,63.2094
48.4167,132.414,36.5208,115.589
61.6035,172.121,104.978,163.639
47.3463,193.321,205.314,155.393
8.18752,116.68,1.04472,130.697
32.8944,73.508,1.33082,69.1411
20.2137,72.1222,13.2402,47.9664
18.717,53.8236,-7.80828,80.3848
21.1666,103.286,-27.3321,100.307
33.0905,86.0279,-29.2038,102.125
16.8847,46.0421,12.966,58.8283
25.8578,84.3936,126.1,78.0852
17.7515,148.914,132.338,151.153
26.4894,50.2517,27.6058,74.8474
22.8656,57.0128,-40.4397,75.8393
12.1546,130.918,64.3652,115.842
12.1447,54.5252,87.8212,80.4308
11.3194,52.9944,65.5666,56.52
12.7077,94.6318,-117.448,42.2203
54.5193,196.652,156.189,149.682
19.4938,67.6653,11.8834,61.0192
28.821,78.2926,-52.1627,71.3789
-1.82239,82.0043,-0.000172891,82.2323
17.576,148.541,139.169,134.146
13.3703,75.0193,-36.6627,72.0394
13.8973,28.9496,72.7302,80.4186
35.8131,93.3765,36.4101,140.436
20.3825,97.7687,96.6656,108.325
13.4161,156.06,94.0692,54.7794
23.46,103.85,-85.6263,34.1376
32.3151,118.993,29.6274,103.082
14.3583,118.993,144.337,108.299
37.801,115.367,43.2936,120.406
23.9562,78.1038,147.078,82.4607
-17.8826,29.141,-50.8652,62.8687
53.2852,162.948,-7.72962,85.9336
10.3159,57.7782,6.10308,76.7557
39.6654,100.779,76.0617,120.19
44.6245,79.8656,-7.98093,110.869
-7.41536,60.0107,-52.2339,62.3122
27.0749,120.618,52.9359,125.423
54.6468,102.847,51.5142,129.425
27.0988,81.564,-20.3609,86.2531
14.8039,39.2814,-19.2937,46.6236
13.6559,120.805,76.5142,113.324
20.9862,79.1106,6.71879,83.844
20.6639,118.056,39.4914,131.826
36.6454,87.4732,13.6034,84.4837
37.0977,143.253,-49.4948,107.258
35.5012,133.287,29.2472,108.151
15.0108,22.5724,-23.9903,66.2285
27.1012,62.1157,-7.59207,73.8074
8.05026,79.6769,51.6925,54.6789
23.4921,130.045,75.1298,115.763
35.3228,120.43,-3.37731,109.713
42.9736,118.056,81.8229,160.406
38.0131,89.2323,7.61923,66.4127
0.442536,48.3382,40.6619,48.1739
67.4814,90.4256,66.7548,171.262
26.9877,35.1996,-32.7351,19.48
22.9327,88.0387,34.7524,135.325
-4.77417,106.731,65.8376,123.886
15.3664,112.49,153.068,99.7358
53.7951,177.444,20.3043,157.099
26.9387,97.016,-44.6732,67.5258
35.5453,92.8116,97.8965,121.505
6.19009,73.8858,4.0846,97.0814
