"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
8.90653,66.8998,-108.661,50.8069
-1.52891,52.3565,-102.695,95.4356
57.1411,141.386,104.854,107.932
53.7879,116.493,2.44329,121.377
39.1517,109.048,-3.89734,140.75
50.4663,134.347,193.926,113.066
22.7428,77.0968,-24.6001,65.1388
81.2072,89.5463,68.3627,79.0613
21.3412,78.4184,-6.44783,80.9117
30.7606,80.1173,9.83981,68.8799
63.5187,115.242,238.38,173.17
31.2493,119.431,59.8565,81.5238
30.8054,57.7782,8.90113,69.9842
27.2046,108.86,-78.349,86.6609
68.4687,101.029,93.4776,103.576
44.9739,99.462,11.3743,96.402
22.6781,55.8009,67.7006,66.2439
9.31222,64.2207,3.14792,78.7465
18.0653,29.3323,-30.2103,55.4372
38.3894,145.182,109.703,103.718
12508.9,993.346,396.705,59.4002
75.214,74.3896,17.8065,67.9473
21.3182,65.0499,123.306,119.979
12.4764,96.6396,-26.5799,55.7525
15.0308,109.361,-25.9571,70.0946
21.331,72.7522,41.41,88.1318
35.4852,75.6489,14.8105,73.4035
25.5604,108.672,-48.7911,56.3512
104818,1431.06,4397.55,135.2
58.454,80.306,109.573,144.664
5.10676,32.3935,-20.2718,59.2559
29.1788,102.722,-4.34258,62.056
36.2383,96.7651,35.8125,105.363
17.1362,46.8712,-46.0204,97.8204
49.8551,95.7613,162.672,114.019
74.8888,142.693,62.5196,152.034
29.6342,81.2495,101.109,139.264
42.8427,85.0223,245.343,132.347
28.1636,142.569,-40.7283,89.6495
59.9919,91.3048,58.8435,114.287
68.0932,103.098,48.1925,169.309
66.8435,136.092,36.7141,134.072
15.0679,71.9962,47.3504,53.8013
18.8305,101.531,-59.4451,73.8653
33.3166,81.3753,78.2347,95.2597
44.3021,41.4499,-38.6938,49.3165
55.3767,87.0334,133.696,157.896
6.3758,85.6508,-8.81912,70.3623
53.959,114.242,-82.6298,47.5921
74.5896,101.343,-58.2249,59.3909
19186.2,1019.45,112.345,103.053
-15.3039,78.6701,-92.175,97.0279
3.03502,69.9617,37.2044,52.1597
3888.45,1202.9,-4.15512,55.6136
4.38427,98.7095,17.9031,60.4346
16.9148,59.4367,-50.5576,37.2207
17.7724,83.8278,-8.36788,75.8059
32.3915,52.4203,25.3057,94.5862
15.4325,97.8942,42.3204,92.3923
45.7097,111.489,37.5305,118.115
33.6052,104.351,-1.10518,93.6255
82.7444,127.674,174.002,141.727
26.335,115.617,1.21527,85.918
22.9176,122.867,-17.0951,118.749
7353.88,330.742,84.6169,122.876
-7.91819,48.4658,-31.9932,123.908
4079.5,658.364,130.639,125.282
74.6214,150.344,120.721,181.75
38.8399,92.4349,-36.4752,35.4105
2.10004,28.7583,-94.4062,76.9513
10.1258,29.0134,-81.6466,55.2857
46.8396,99.5247,30.679,96.049
22.7012,90.3628,22.8753,106.272
44.7843,30.4802,-101.346,1.82577
39.0297,56.3749,-31.9924,81.2649
41.4023,113.616,-34.9429,48.9226
23.4318,69.0048,-63.0073,79.8747
34.2038,68.3031,74.638,124.493
48.573,83.8907,149.42,134.74
33.2257,112.427,-45.3289,74.9383
5.33071,134.098,-23.118,101.301
64.8618,119.181,210.554,132.058
50.6325,102.91,23.7931,149.373
63.7464,51.336,54.3813,111.82
37.8867,60.7124,-28.8876,80.4551
148.135,64.9223,-35.1909,71.4413
16.8606,74.2007,-11.2508,85.8481
0.970088,9.7553,-57.2054,38.2297
26.5635,100.34,-60.0131,90.9536
22.5767,137.899,75.9501,101.859
29.3278,65.1775,29.1292,82.0143
27.5391,100.026,74.3958,104.27
29.9184,57.0128,-41.5288,28.5704
23.2755,109.674,-57.4082,97.2337
48.8225,116.493,111.998,180.053
40.9659,74.8934,17.3008,91.3291
36.4455,127.174,105.087,137.122
37.4257,102.847,-7.12769,95.163
14.8533,98.9603,-28.8151,101.981
64.2625,128.422,14.6873,162.612
21.7825,117.431,96.6705,129.249
37.5015,70.3444,39.376,74.5631
22.7636,85.3365,-31.3925,99.3442
28.2926,69.4513,89.45,81.4082
35.5121,71.2374,-26.5911,76.5103
28.1744,41.8325,-41.2424,82.363
40.7482,105.98,-76.0901,127.696
57.553,100.528,107.437,116.948
120.085,74.0748,49.9855,107.355
-4.09279,109.549,-7.69624,105.442
44.8608,56.6301,17.9819,72.4404
43.6931,139.207,165.947,196.102
35.4962,70.5995,36.7166,84.3555
26.218,30.6078,14.2852,31.9785
71.0997,149.101,122.214,111.294
34.6523,90.614,7.20643,80.7504
82.9211,81.3124,-6.11273,128.077
43.0811,106.982,-63.551,81.5091
15.7017,50.1879,-5.12276,68.5711
53.9291,130.356,100.751,130.038
35.0898,81.2495,-26.9768,62.567
76.6702,92.686,-79.2382,61.9997
27.1623,57.7144,-12.0338,36.5967
6.30863,48.0193,-79.8614,29.1498
73.6361,45.9783,9.06059,57.3954
16.2696,103.348,31.2367,115
21.1576,63.1363,-54.4143,70.8803
24.2412,83.262,-44.8526,75.1393
18.717,128.36,-11.6526,56.054
50.5901,101.155,9.00821,105.398
58.1654,98.8976,10.7126,97.6012
63.3325,92.0582,122.86,115.755
24.9201,119.243,86.4845,109.243
20.0149,64.4758,-15.0817,33.5405
26.2987,109.611,-41.5638,59.5218
29.7982,121.867,30.1101,108.869
33.3247,53.8873,62.6305,106.537
17.2962,41.0672,-55.7435,98.2951
20.026,66.836,-19.2174,80.989
89.2265,88.8554,30.9764,79.4823
28.6409,107.921,-11.243,121.824
15.6036,99.3993,-45.5882,103.81
33.4296,90.614,68.5961,125.311
22.2421,74.9563,-4.02777,114.687
28.7574,65.6878,-21.8959,108.877
15.2091,69.1962,9.12225,92.87
26.8111,43.6822,0.889419,106.04
35.241,132.851,-40.7877,118.798
8.14926,78.9848,-18.3372,80.1862
38.1238,34.6894,-39.9913,60.1984
26.4326,87.1591,59.9644,105.499
29.7813,122.117,-87.5617,104.661
42.655,96.0122,50.8111,92.3378
22.8401,77.6632,19.22,90.8436
23.622,109.987,164.407,83.0762
9.08288,83.8907,-85.7246,67.7199
17.8985,71.9332,33.7882,134.82
21.0788,86.405,-50.8759,91.8085
44.0347,130.544,259.05,164.233
20.3919,78.2296,-5.05737,89.0232
59.8632,198.316,43.4298,164.66
-4.79102,8.60757,-56.233,45.5872
31.7289,138.771,59.1152,156.041
22.2169,87.5361,-18.6101,80.9737
15.7954,74.3896,95.8695,100.752
19.4366,58.0334,-14.7226,67.3712
26.0793,90.3628,-66.473,41.2983
7.63235,67.7928,-51.9593,76.7745
50.5134,57.5869,8.34574,65.2206
22.8564,104.163,-113.553,107.289
45.4235,83.7021,-86.2701,89.0522
63.1633,50.5068,-2.28372,44.4212
29.5543,90.8024,-29.3983,75.1021
21.4417,90.3,-48.9302,100.169
17.8076,69.1962,110.684,53.6441
659.968,248.82,57.7498,111.85
27.3702,91.7443,5.26782,116.956
44.5786,4.78189,-141.194,55.1135
23.3666,64.731,-150.455,74.9382
64.8674,171.997,-86.9794,89.3925
9.55519,17.9173,-4.89705,63.9194
53.5039,69.4513,4.83427,110.332
21.561,76.5303,98.0614,32.1492
15.6037,103.223,0.591118,122.051
32.1337,38.0696,7.12261,80.6317
59.622,59.4367,-29.2336,87.9318
101.221,88.9182,12.7167,108.166
37.1132,125.302,170.552,129.886
33.8425,71.3012,42.945,73.346
33.9277,105.729,-78.488,69.9624
12.1413,51.1446,-16.0606,86.9025
49.7988,197.638,119.17,193.315
44.7513,66.5808,29.4327,72.4411
51.8649,123.491,89.05,158.526
37.5258,42.1514,42.3435,71.8703
-12.78,69.6427,-98.7467,68.5633
22.4014,119.993,145.095,127.418
98.8719,94.318,10.7483,100.714
33.6866,89.7348,-32.5995,96.7529
48.5565,82.4445,178.989,124.393
45.5551,126.363,64.913,117.032
9.21515,56.5663,-2.03473,46.9389
33.5466,94.5063,-12.0364,57.538
145.935,84.708,66.3168,73.666
36.8744,84.5194,57.0622,59.0335
16.4321,69.1962,-22.5583,96.9417
217.701,147.422,18.5024,102.327
67.5786,64.6672,-31.8414,46.3923
5.78061,88.1643,-104.459,51.312
60.5244,220.034,72.4909,217.426
50.1448,97.706,154.501,142.698
22.5599,102.972,179.094,67.2113
16.7819,75.586,126.009,143.269
41.9417,60.6486,-78.5963,62.0357
35.1819,85.588,80.0124,131.454
1620.39,363.863,57.0375,138.924
22.463,58.2885,-16.6353,77.9726
15.9706,71.9332,4.73781,81.29
57.7594,104.163,108.075,118.369
22.1276,143.191,59.8141,121.328
46.2433,120.305,208.036,156.209
27.6738,90.6768,-24.2393,119.732
10.5374,145.805,-86.4138,76.478
27.6212,133.1,157.8,156.002
17.5588,60.0745,-35.421,63.0349
34.5405,142.569,49.0947,117.516
10.1353,56.8214,-89.325,90.7284
35.615,72.3112,-29.2464,83.3329
6.16322,70.3444,-24.8585,87.8975
38.9718,103.411,222.813,105.955
27.2726,106.731,214.72,170.401
52.4622,82.3816,183.178,98.2528
25.2738,58.4161,48.177,82.1108
31.2355,111.364,-114.136,64.8032
18.4518,37.8145,7.27934,79.4324
15.1473,6.886,10.3926,38.8898
21.6575,128.422,41.9499,76.193
20.1424,58.0334,3.92137,68.0567
73.7909,93.5648,51.5344,112.157
23.0069,147.235,30.8381,127.076
1.29741,70.2168,-4.48804,38.3654
9.52146,67.729,5.9931,79.8357
29.695,105.98,3.91398,132.507
66.5034,85.2108,136.093,153.844
53.4906,133.412,-20.0601,105.717
45.3791,105.604,-26.4892,124.415
36.1675,67.9842,139.835,76.7175
3022.59,168.962,28.4048,75.5587
20.6838,107.232,45.6123,105.268
31.3683,5.7383,-33.6662,7.44054
20.3333,81.3124,-13.901,52.936
32.3372,118.618,-18.8678,118.886
39.6662,114.117,27.0136,174.882
40.9456,123.803,80.1955,197.058
41.8612,138.646,74.0256,83.1529
6.85126,77.4115,-5.7861,133.14
27.5811,71.0512,-49.2215,105.695
151.266,56.8214,-15.4702,66.1722
955.685,134.783,17.0878,112.829
13.5905,69.7065,8.12371,59.7488
74.5102,100.591,20.9586,80.1987
68.6206,113.241,87.8008,92.7002
49.7021,82.193,-18.9647,57.9772
43.2967,116.931,-7.88295,130.586
40.7254,99.7128,107.71,93.7117
38.7724,49.5501,37.122,79.4265
52.0521,97.706,-60.99,82.9453
15.6233,110.801,-57.1537,71.1952
47.3261,96.1377,198.304,151.553
57.3725,72.9411,-44.9064,106.573
84.7174,147.733,106.361,96.0558
85.4062,175.092,30.8947,145.15
38.0694,56.4387,82.3188,127.106
50.393,132.851,75.8726,157.729
183.517,53.9511,42.956,107.658
18.7495,113.616,-99.98,70.69
38.5394,94.1297,179.646,117.488
34.2099,52.5479,44.5344,99.468
26.0537,99.9636,-118.764,141.517
16.5761,97.1415,-6.72247,129.624
32.166,76.6562,26.7288,101.385
49.0435,89.0438,87.5029,88.5504
20.5108,67.0274,-86.5089,63.6356
29.0122,101.782,47.7094,86.6483
32.611,123.616,134.874,131.067
32.485,150.593,118.248,126.806
26.5554,121.555,34.5735,152.709
21.2159,116.868,20.5044,58.3147
3.75099,49.2312,-46.354,82.1251
62.6685,46.4885,103.576,75.3536
54.4715,146.613,-63.2754,100.209
17.73,136.84,32.1697,68.3497
17.9931,73.8858,-28.3622,57.3707
33.3524,90.4256,57.2743,115.626
4.38017,84.9594,-19.3464,91.313
29.8642,77.0968,-39.2598,89.3653
12.4417,82.7589,-32.3208,65.6942
8.4438,57.4593,-56.2763,71.7977
31.1974,69.4513,-107.004,93.3703
45.8934,99.3366,-33.2499,79.4448
16.9714,63.2001,-56.8901,30.9388
12.474,46.8074,81.9172,62.1039
40.2825,40.6207,-1.03074,88.1352
65.7977,116.493,111.897,142.184
0.356868,56.6301,-38.4095,63.7766
9.00142,46.8074,-7.81599,76.7713
66.2016,112.365,162.264,85.2984
49.6788,96.5141,30.9508,90.996
94.8347,164.065,134.244,137.457
15.0968,60.4572,-46.9025,123.612
24.3386,79.9285,14.3128,88.6553
40.9039,134.97,87.8826,79.9569
59.4543,84.2679,51.5369,76.1355
11.1912,109.424,-13.6243,52.5168
45.1901,44.8302,-115.395,29.7749
5.59295,42.4066,-20.3638,72.1629
7.64374,38.516,-39.8182,45.086
55.7901,77.7262,48.0608,118.044
58.4251,48.6571,34.2986,74.8309
3.89731,133.225,66.2168,151.048
17.8693,79.0477,-181.144,58.9594
10.1396,102.032,-107.015,65.9174
44.0441,92.6232,123.021,102.32
60.6343,87.3476,17.0522,151.123
22.0295,94.3807,-93.8551,65.2819
35.3041,40.4294,-4.34473,81.3591
3.27813,46.5523,-7.48857,37.3161
29.8517,87.5361,2.11133,109.005
27.3376,100.841,-31.9297,65.797
39.1785,126.862,42.8248,119.516
27.9978,30.7353,76.9333,95.9089
25.2705,90.1116,41.4031,64.2236
60.7888,81.3753,47.7882,91.8707
18676.9,737.343,183.856,127.388
37.8606,114.867,193.368,132.044
34.7978,96.9533,40.7566,58.4958
19.6128,78.9848,96.3084,102.559
31.252,78.3555,45.7962,142.088
40.4003,95.8868,73.9511,93.3059
28.3898,111.927,54.8856,40.1776
54.2683,1063.56,47.1997,86.2672
40.0335,117.743,-21.5036,103.639
57838.9,1902.86,3302.86,68.3601
7.94798,74.0748,-94.2404,114.72
88.9579,111.927,164.732,133.241
30.1936,114.492,88.6548,77.1003
100.846,61.0951,-1.01582,60.3117
28.5498,101.029,26.7467,95.4291
18.8621,137.961,154.007,149.46
61.3827,176.392,178.258,218.22
57.0008,125.427,-2.54197,86.997
43.7496,114.117,48.6654,122.87
47.3602,83.6392,11.0506,105.149
39.2624,17.0883,-23.6576,24.9848
32.3338,68.2393,-37.8275,46.2248
63.6152,94.318,46.1688,90.354
55.2472,111.864,99.715,111.405
265.885,134.16,118.098,130.989
46.9594,93.3765,70.3716,143.598
40523,101.468,-34.9297,90.5163
8.20717,2322.45,168.438,116.345
47.4767,46.6161,73.3205,122.64
25.2451,83.7021,-116.284,73.13
51.6522,113.616,21.0288,109.124
31.1853,161.832,33.0277,106.892
42.4613,80.306,48.6225,150.374
26.6896,132.227,-11.5494,125.629
9.19668,71.8702,-4.94839,61.1603
169.156,103.724,51.2975,93.9008
15.6847,87.4732,19.1432,88.7159
11.1111,94.9455,77.5468,152.682
20.0636,138.459,16.0568,155.921
37.2131,133.225,78.6434,173.556
61.3466,89.2951,199.969,132.082
40.3049,84.7708,-8.04179,91.742
24.6035,87.2847,-9.38562,77.4804
15.1473,87.3476,60.6414,99.7373
45.2385,150.157,-43.3933,127.867
29.2362,128.11,9.41641,98.2795
23.912,51.4636,-34.6128,44.765
15.5138,91.3048,108.171,77.2712
25.5054,119.431,93.3964,98.9852
-6.10768,76.0896,47.3244,77.3544
35.9506,72.3742,-98.739,88.6421
30.862,70.9823,12.4233,148.904
7.22543,28.3757,-47.7288,91.5653
15.3557,85.0223,-80.0985,70.5066
24.0532,84.7708,-10.739,35.1689
43.1033,87.9759,-22.2423,60.7849
30.2744,94.3807,36.6964,122.896
7.87921,52.4841,-79.9743,61.5147
19948.4,68.8772,-10.6349,61.6514
40.0302,105.792,99.5031,110.087
53.7934,125.052,180.744,139.027
40.6611,70.4082,-72.236,88.6772
55.357,48.2744,-13.0767,80.9462
27.3935,68.1118,-42.0044,108.276
23.3777,142.507,15.5756,116.306
15.6449,45.5318,19.9053,56.6278
11.6323,68.4307,-101.692,46.0936
15.0692,28.3757,-43.7244,17.1478
22.9347,64.3483,-83.8086,74.2508
21.8249,71.1142,70.6841,106.278
1.63387,85.6508,19.1244,86.159
21.1166,79.4252,158.715,81.5266
25.6336,33.2226,5.48668,90.8241
41.5133,73.6969,36.6396,79.2028
25.7846,43.9373,5.89496,61.8727
33.5079,112.865,78.018,92.2658
50.3681,96.8905,72.7145,99.6266
28.35,1151.35,38.1055,117.627
31.3754,109.987,9.13176,79.6828
32.08,92.6232,94.6227,92.6839
21.5304,82.3187,23.6129,65.9758
46.0131,211.308,22.725,108.756
56.2285,64.3483,34.088,63.2475
80.6161,104.977,31.112,132.759
53.3366,106.919,-63.9855,104.564
104.173,135.967,112.762,215.32
-6.07051,106.856,104.166,101.856
5.22995,38.3885,-63.1193,57.7362
48.2333,144.622,68.642,129.875
50.3975,133.038,71.2098,145.058
45.7638,115.868,-26.9583,87.7565
30.3071,120.68,134.749,155.782
-2.55989,72.4372,-134.776,55.3745
23.0687,56.6939,-21.9883,47.1871
146.679,102.095,32.511,79.6936
206.266,130.294,63.4872,107.702
48.0251,132.664,59.311,159.092
41.6081,89.5463,70.3457,105.19
28.7681,93.3137,-37.1806,71.1722
36.9079,132.913,60.8989,104
14.4925,76.2785,-62.9991,75.1385
46.8151,74.7675,171.508,141.371
86.6375,65.8154,37.2948,110.032
-1.51912,64.6034,17.9998,94.3475
28.6884,81.2495,-81.7549,116.54
36.8001,55.482,-49.2266,42.949
28.7613,58.6074,2.75485,71.9317
20.0774,84.6451,-103.031,50.9358
13.445,100.152,-50.7954,75.9053
13.9539,720.96,28.8551,61.9555
51.2159,64.731,-41.6648,41.9507
39.9638,111.552,77.5232,111.376
33.4785,77.4744,-16.7477,95.5306
38.7714,78.8589,42.225,73.4496
30.895,71.7442,17.8802,66.1173
21.8799,67.2825,-16.2621,45.4005
41.8327,95.2593,77.3446,104.577
24.8019,43.1081,-44.7659,31.0911
32.3972,61.9243,75.9269,81.7883
56.0423,54.589,-28.2023,83.9392
3.39482,39.2176,23.4378,60.8557
68.6934,130.731,378.977,192.647
-0.68583,45.4042,-92.1355,64.7505
15.1833,89.4207,-9.20807,34.8859
410.921,50.7619,-64.6502,78.4572
77.297,149.598,64.8791,178.109
56.374,9.88283,22.4504,53.167
30.9043,77.915,-8.67824,101.597
25.6535,111.113,80.2399,106.863
21.2889,77.915,11.9263,68.4629
8.67148,105.666,-33.4223,64.754
36.2219,40.2381,75.6087,52.4106
17.5536,82.3816,-21.7227,87.954
36.4708,129.046,47.9792,152.572
10.4565,43.7459,25.4224,73.3026
25.2434,70.9823,88.7854,91.5752
29.1431,86.2793,-54.8297,47.7658
47.7706,79.9285,44.2188,89.9886
34.5358,69.7703,30.3312,93.687
38.9386,67.2825,-18.8889,79.2208
32.1875,62.3708,-50.6199,86.8303
25.3697,75.7748,-57.5536,77.5432
14.027,54.0787,29.7892,35.5842
51.3969,126.488,97.4194,137.49
26.5852,143.938,-105.293,70.2899
49.6535,121.555,76.1789,124.25
15.9973,128.859,-37.9351,66.1526
40.0835,43.6184,-13.2865,61.5655
44.575,75.9008,66.6263,128.548
78.9949,58.0972,-45.9031,109.271
33.9655,95.8868,81.2182,84.0257
21.8546,112.991,95.3621,109.061
22.1534,25.8248,-58.5747,63.6931
35.2352,71.9332,-2.09913,107.271
47.4234,133.163,-22.066,165.084
36.888,66.5171,-58.762,51.4395
40.6505,56.4387,69.471,59.4213
50.2321,91.242,-18.684,72.1266
24.6059,72.3742,-90.8421,77.2076
11.908,47.7004,-115.364,45.8845
62.7862,82.9476,-57.7256,92.3329
48.5348,88.7926,-14.6595,96.377
15.1973,97.706,28.5671,118.532
38.0507,104.915,-124.134,43.9757
44.5131,55.6095,-50.3877,50.2125
66.7504,97.016,-51.188,96.3855
18.3667,131.105,14.8582,149.733
34.9533,44.6389,-1.64698,53.386
37.9361,121.742,60.3928,123.655
51.8693,34.817,7.10701,97.1695
13.5325,80.306,-52.1015,84.4411
36.8011,64.4758,71.5989,85.4361
28.0172,72.6892,2.38805,57.2315
46.5367,81.2495,41.1254,154.051
18.0886,86.7192,95.2005,77.185
30.8029,26.2712,-30.4852,70.2604
15.6238,77.5374,38.8903,101.568
77.5411,118.806,3.82151,91.0731
32.9229,105.228,-69.1051,108.576
11.6277,66.6446,9.27095,70.947
26.4415,43.9373,-15.9301,74.0882
37.6173,116.243,27.7501,86.0433
42.2792,96.1377,-37.3187,85.3978
40.4423,103.536,-73.2494,76.4757
60.0817,118.931,102.974,97.7237
55.9769,115.117,68.1831,127.724
59.4536,84.5822,53.5686,112.732
32.5073,66.5808,-45.8487,75.6337
45.7577,106.418,101.105,137.125
7.79099,60.84,-45.719,28.7253
181.568,78.5443,8.51359,77.7452
37.5509,115.617,114.774,87.3374
63.9871,113.366,0.672747,109.105
80.5574,149.722,-8.56103,103.355
51.2627,117.493,20.5832,103.696
56.1693,177.691,98.3749,124.61
63.4595,116.493,2.34171,101.641
63.0501,85.2108,104.222,99.0622
19.9546,96.6396,26.9711,76.7572
38.3153,89.5463,86.5298,130.215
38.4117,96.2005,-28.8714,95.1561
46.6569,98.4586,24.5641,116.346
52.5387,55.6733,-97.145,71.4891
65.5035,101.782,63.5779,120.821
3.20854,70.7271,-43.239,45.048
63.4567,128.485,59.8893,132
44.0326,159.288,23.3636,79.2533
17.4604,127.237,23.5711,80.0528
21.9166,117.056,135.448,96.0875
27.1975,2047.9,368.821,93.5344
57.5797,76.1526,65.0015,126.157
146.195,112.74,-38.5608,62.5487
3.95777,90.0488,-101.234,83.4864
19.9324,74.8304,-67.4324,48.7968
38.039,110.175,-60.5683,100.053
34.1211,94.6945,-48.1434,121.515
24.9662,90.928,-40.2268,31.0899
24.1216,105.165,67.4611,94.508
58.7053,69.3238,3.89985,122.833
35.3786,61.6054,74.1238,115.68
32.604,51.5911,-124.293,46.6371
19.5497,55.6095,-5.23001,79.152
45.8526,64.0293,-34.1443,90.0701
33.1367,73.1301,-31.7199,103.076
13.4458,90.6768,40.8457,136.675
26.5769,71.6812,-29.2675,59.0366
49.0236,64.0931,85.2172,60.3292
7.2293,67.9204,-41.5554,78.9656
59.0078,110.675,98.1751,125.741
40.8553,109.611,-27.7954,79.2756
11.9081,58.4161,-136.17,51.9595
13.768,52.9944,-33.7367,70.4487
26.0388,76.3414,46.8735,106.656
38.1096,132.352,128.721,134.814
14.8992,71.2402,32.2564,96.8844
43.7608,108.547,-1.78385,72.9314
71.5097,103.223,82.0804,125.721
43.9563,92.7488,171.931,105.988
50.7685,84.6451,85.2706,103.835
24.5901,81.4382,3.66124,97.2245
47.5059,59.7556,18.4956,64.6203
32963.4,2109.47,444.624,61.1384
15.2518,103.724,-93.1361,82.0446
15.4666,71.6812,3.41337,82.5201
24.4817,76.7191,63.9203,115.349
33.7933,76.7191,35.1283,109.249
26.8566,74.3267,32.1293,76.6463
37.3017,86.1536,-85.9679,90.6743
72.8871,117.056,20.0494,176.596
52.5301,148.23,84.9569,102.872
25.5899,60.2659,-62.2522,71.3325
25.3681,105.103,21.0712,108.154
22.3124,81.6269,37.5754,82.5403
98.2951,120.805,85.0536,117.069
38.8313,80.3689,96.6438,103.308
11.8926,67.729,-85.1788,84.112
24.2038,78.6072,105.922,109.723
29.3058,90.928,30.9976,60.1221
12.8076,82.7589,-23.3023,67.6247
61.5226,96.7023,-57.879,76.4663
48.7532,31.4368,9.00943,47.7666
33.5841,61.9243,131.7,102.054
11.0499,40.1105,-64.3077,49.9635
23.1069,96.3887,38.4607,115.969
17.5595,74.5785,-14.4001,69.0413
49.5742,64.731,18.369,90.4523
10.4701,91.6187,17.91,102.216
44.0547,64.9861,-43.0427,76.7987
69.173,59.3729,37.7588,85.3457
11.5623,131.105,85.4523,132.972
23.6523,51.0171,56.9849,85.8005
48.7432,108.735,10.7877,91.4788
45.8039,85.2108,-18.507,89.3899
39835.5,2340.75,71.6629,90.3248
75.2531,78.3555,15.3426,69.604
32.902,7.77866,-105.831,86.5529
16.9343,99.3366,13.2976,108.077
52.2556,83.5763,2.45964,90.7738
116.382,66.1343,214.912,96.7859
21.1121,56.056,106.98,94.1891
3.35054,91.1792,-64.2642,53.6072
28.9039,129.109,15.2228,86.5128
69.9737,159.164,333.198,140.399
27.3481,90.5512,-17.0431,131.577
28.4161,76.5303,-43.2933,104.196
10.4586,55.5457,-24.2258,79.1475
2.19892,105.416,2.38668,72.0486
27.8146,46.9988,-5.1708,73.6644
27.6181,92.4349,1.24401,83.3207
23.7069,95.573,196.969,122.333
1561.6,336.096,-115.859,86.3295
36.1887,72.3742,-25.226,86.5299
80.0174,71.0512,116.608,127.421
25.1294,91.8071,-111.749,110.327
5.40062,123.179,-55.8367,69.1955
286.674,113.116,217.912,156.075
42.415,118.306,-3.02405,76.3929
9.29837,92.4977,36.639,110.709
12.5767,109.361,-73.8109,81.1093
14.2731,71.8702,-114.908,50.8384
5216,872.965,119.878,104.04
18.2172,31.5006,102.21,56.8169
31.0179,125.864,75.4249,82.8882
61.2259,124.99,6.00639,103.423
105.484,104.226,-30.5085,63.6621
61.0003,145.68,69.3101,182.583
72.5487,93.251,-2.49587,82.2568
24.3572,97.5178,71.0519,153.533
26.0421,103.098,7.06785,100.205
15.8978,90.8652,-5.38325,77.2004
10.6411,114.117,8.18115,101.467
12.4259,99.2112,62.1035,79.6109
39.9578,51.0171,14.0451,93.7851
9553.25,681.173,169.174,102.039
34.7658,101.719,223.39,110.734
40.4482,118.556,165.087,118.423
63.2869,141.324,84.4958,114.807
16.5365,80.9351,-43.2962,42.7457
50.2335,116.18,78.2548,132.836
23.6663,117.493,176.569,96.4152
13.1073,44.4475,-79.7514,83.0135
11.1571,66.8998,14.1755,62.3893
56.0982,54.6528,50.0449,95.9842
12964.4,533.07,91.1597,81.7895
128.449,72.4372,15.2551,92.2814
-18.5568,56.1836,-4.86757,23.2498
15.1229,108.61,-113.865,126.793
27.5169,163.135,109.362,112.82
31.9298,61.9881,-127.878,103.288
14.3131,79.6769,-14.2105,64.6455
16.3831,13.2623,-34.9359,65.8737
67.4831,78.6701,-45.7808,99.0312
32.4063,39.2814,-0.399498,62.5167
188.017,195.295,261.227,217.201
6.26762,33.2226,-82.6675,33.7058
12.3979,75.6489,-67.5377,100.98
115.687,138.086,12.9652,96.7227
30.964,96.9533,-5.54177,58.4536
17.3119,86.1536,49.5337,126.98
884.48,1330.9,279.244,133.415
36.6215,49.6138,-39.7867,50.6129
48.8307,111.426,15.6935,93.927
68.0142,80.9979,38.24,100.047
19.9662,89.6091,-52.9267,63.2942
33.3133,62.1795,45.0542,89.5453
33.5937,79.551,48.7689,107.078
34.7322,77.7891,1.57662,47.5196
35.8205,82.193,22.8791,97.0099
15.7978,96.5141,-57.0381,100.48
4186.91,994.546,82.6905,72.709
24.2545,53.8236,-69.7744,49.3188
105.314,88.6041,33.6144,40.8817
26.4872,106.418,-13.3992,50.7529
16.5576,60.3935,20.0482,95.173
25.3348,107.357,16.1555,136.187
62.7505,144.56,161.381,168.405
22.2532,44.7026,-56.4734,95.2012
39.2008,56.8214,-66.9202,68.3375
8.37085,46.935,-24.863,61.6494
49.9586,122.055,118.046,114.697
6.96764,65.8154,-94.1019,71.5319
33.6315,110.049,58.3823,72.4499
4698.88,1090.32,32.3697,96.7122
15.5702,88.7926,30.0174,137.944
74.8683,82.8847,-29.9761,82.3768
62.8115,72.6892,-137.01,65.4797
6.76768,32.8399,-80.1616,57.2422
36.0776,64.1569,39.8873,92.792
592.684,98.7095,-6.15501,57.5592
21.2688,90.1744,4.69459,101.121
69.2534,64.6034,0.521232,82.4161
27.9912,83.8278,81.3242,108.814
32.1611,74.9563,62.661,65.4181
41.7097,105.291,-49.5604,81.7232
24.2667,111.489,76.6207,102.731
29.4321,91.8071,47.4017,88.6877
38.6193,106.105,59.9834,151.209
5.49588,34.6894,-21.584,76.864
141.049,97.0787,147.33,119.818
46.4124,73.6969,-88.6255,106.989
54.0886,58.7988,47.814,130.578
6.01846,84.2679,-68.6733,97.8983
27.0378,130.606,82.2854,99.1104
42.3677,66.4533,60.3343,75.5647
41.1714,61.9243,-47.3207,50.2359
51.627,113.741,73.473,160.614
12.6064,132.726,45.3879,187.346
126.139,140.39,103.037,123.511
14.0048,52.2927,53.9698,50.219
101.389,75.7119,35.2685,59.6175
36.2218,60.4572,-2.20036,46.3356
8.7472,61.7968,-148.78,50.2558
9.29646,73.6339,40.9224,86.582
8.21366,82.696,-85.9899,103.454
