"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
34331.7,36401.5,39.4463,28.5189,183.936,15.6829
53643.7,56925.5,55.8603,37.8946,200.658,15.6945
86155.4,59356.9,10.7659,43.7712,282.647,15.6945
88969.9,46096.5,46.4881,0,215.7,15.6958
111168,64652.1,85.8271,20.3982,309.584,15.6958
125971,72095.9,81.8085,44.8277,371.187,15.6963
90881.6,31100.8,37.5824,13.8624,160.066,15.6974
35820.6,45037.2,6.98732,21.9827,196.374,15.6986
58100.6,38744.8,50.4233,2.04625,213.207,15.7023
96953.3,53050.3,43.1743,-10.4375,281.52,15.7039
122523,63030,89.5375,42.9788,321.645,15.7049
65866.6,45541.5,44.6241,31.9521,166.024,15.7074
56423.5,31962.9,34.1653,0.396044,149.934,15.7101
24909.9,45490,72.4866,4.81864,199.159,15.7109
112169,61520.8,82.3683,36.508,288.072,15.7132
39398,25758.4,78.2449,38.0927,154.75,15.7169
65931,40747.7,40.3783,28.1227,198.374,15.7242
52354.2,69666.9,29.5575,12.8722,292.507,15.7243
90555.7,51362.5,51.7178,36.64,233.975,15.7246
33081.9,19145,29.1433,55.0629,79.7056,15.7347
60047,33553.4,53.9962,18.5497,188.871,15.7418
86782.1,45136.4,27.0207,1.18814,223.813,15.742
43583,19896.1,41.7763,13.6644,115.83,15.7431
112708,47603.3,65.7513,18.2856,277.853,15.7647
63686.7,30291.4,15.5282,10.1656,145.257,15.768
55723.5,38398,62.1757,17.6254,180.429,15.7719
72410.2,39672,26.6065,61.7325,266.699,15.7764
126017,61922.1,24.6392,14.9187,301.508,15.7764
46586.4,42606.7,92.9404,38.4228,195.803,15.7786
67899.2,41379.9,67.8954,47.9972,220.967,15.7806
46488.1,19760.6,73.7102,38.951,127.386,15.7823
61551.3,30959.3,48.9217,2.64032,133.228,15.7837
65024.7,33983.2,63.5041,14.4566,131.353,15.7842
109889,52856.1,35.8221,19.804,255.385,15.7869
86886.7,50523.5,48.5593,21.5205,225.662,15.787
102485,56257.8,61.8691,3.43244,318.071,15.788
91123.6,57553.6,47.3166,11.4199,302.492,15.7887
91232.2,59528.4,68.0485,39.0171,274.537,15.7887
39868.7,24356.9,17.8058,-3.04427,85.0408,15.7897
135432,72290.5,64.5257,31.2259,386.181,15.7934
109181,75789.5,6.05564,14.7867,303.897,15.7963
106809,72695.1,46.5917,27.2644,342.905,15.7975
74326,45916.9,50.2162,35.5176,210.215,15.8078
25276.7,11574.6,3.00189,9.83555,45.5097,15.8333
78757.2,50714.3,46.747,40.4697,272.985,15.8343
88317.7,41870.9,55.1872,14.6546,202.513,15.8345
117995,58556.8,31.3177,30.4336,298.345,15.8409
85402.2,35359.2,12.7329,21.3225,179.212,15.855
68020.3,35522.7,35.4596,1.78221,139.426,15.8615
35999.7,30973.4,12.7329,15.3808,120.888,15.872
74901.9,44914.2,62.5844,49.9122,195.589,15.8771
50280.5,36205.4,53.8409,6.4029,207.648,15.8781
89916.2,35978.7,15.787,27.7266,173.266,15.8785
100723,45980.4,35.9774,4.5546,257.932,15.8814
88778.8,43215.8,45.8668,25.6799,238.305,15.8842
75092.4,40180.4,44.7794,38.885,224.879,15.8848
114874,71487.2,56.6888,44.4975,424.82,15.889
52263.5,45674,685.114,14.8527,156.762,15.8909
77518.9,41963.9,49.7502,47.2048,180.143,15.8936
61668.6,37252.9,37.22,18.1536,140.866,15.8943
81689.2,56727.1,66.0576,45.3559,244.334,15.8956
84173,57745.1,41.2067,44.6296,288.847,15.8968
42031.7,23623.6,31.4213,8.44928,163.728,15.8998
24039.4,30807.6,5.84861,-10.5618,108.815,15.9018
72573.4,72272.6,54266,71.5063,333.962,15.9038
95200.6,71753.3,47.3683,45.0918,289.762,15.9047
70834.9,52752.3,39.757,-23.298,264.226,15.9145
83477.2,59819.6,49.5431,27.0663,302.633,15.9173
97730,95619.2,59.1599,43.441,432.877,15.9196
86496.8,53296,35.8738,22.7089,264.579,15.9216
69286.9,40496.7,46.5399,42.6487,205.153,15.9252
27925.3,68741.7,87.2506,12.6082,334.941,15.9265
118110,63185.7,62.1757,10.3637,320.454,15.9314
37755.5,27925.4,22.7755,16.8332,110.19,15.9339
62947.4,39342.5,72.0277,32.4804,231.418,15.9362
52561.9,30430.9,25.0016,22.3128,109.756,15.9365
59317.2,46483.6,28.3667,42.5166,227.439,15.938
41972.8,24080.8,28.7291,10.0336,180.286,15.9437
50341.7,40147.4,33.078,14.7867,188.657,15.9458
88594.6,59833.7,22.9826,27.3304,262.53,15.9592
81573.9,60275.8,93.7527,38.819,252.836,15.9606
96927.5,51819.5,48.7146,5.1487,187.083,15.9631
49030.2,42148,40.8443,17.6254,213.848,15.9655
67437.6,35631.9,38.7215,35.2535,234.756,15.9719
62186.4,44660.5,64.3214,65.2986,216.483,15.9746
51453.3,30737.4,18.9447,2.31028,117.204,15.9772
47981.1,30664,50.8376,71.044,163.369,15.9783
34006.2,22714.1,25.4158,-9.3192,56.6871,15.9795
117469,72564.7,50.3716,40.0735,366.528,15.9815
31983.3,28550.7,60.898,16.7672,139.642,15.985
67586.2,47455.1,363.631,49.9782,274.396,15.9875
68371,35873,45.0383,27.9247,183.363,15.9908
102397,60094.6,35.615,34.4611,318.281,15.9938
33977.2,21681.3,48.5593,3.30042,153.385,16.0015
62567.5,35284,44.3652,36.442,205.723,16.0019
97736.2,81688.3,152.271,100.115,495.588,16.0033
90780.4,28054.5,23.6556,9.1094,155.469,16.0074
87455.6,42309.1,25.5711,-12.3013,234.969,16.0169
69017.4,34010.3,24.691,-28.2682,152.882,16.033
41576.4,21502.7,20.1871,4.15854,113.734,16.0378
112035,63267.4,52.5981,20.0021,302.422,16.0393
115259,60822,67.0787,31.0938,305.372,16.05
105979,73374.6,94.2095,59.091,352.393,16.0605
60034.4,42422.1,28.8844,24.7556,205.081,16.066
44822.4,33440.5,67.7422,12.8722,175.774,16.0665
74039.7,42305.8,27.6419,16.6351,152.666,16.07
66324.4,39923.7,42.4494,1.32015,229.358,16.0732
112732,49285.1,44.9347,9.83555,293.492,16.0765
73695.6,37091,27.6419,42.3846,178.711,16.0868
74920.1,50196,18.6341,3.43244,281.59,16.0912
37614.5,21515.7,26.503,-5.71578,134.814,16.0927
83317.7,46336.4,51.1483,10.8918,257.083,16.0937
94011.4,43901.6,76.2074,2.37629,210.713,16.0957
76160,76581,42.2941,32.3483,258.64,16.104
95512.9,58463.7,44.7276,48.2614,335.36,16.1051
81798.1,44250.6,44.0027,40.7998,220.967,16.1125
59349.2,30485.7,50.8894,13.5984,202.87,16.1144
106120,78261.8,72.3336,27.4625,347.929,16.1182
54211.7,28108.1,10.7141,9.37346,127.241,16.1225
92783.2,60159.4,39.0321,1.84822,244.689,16.1233
111000,76296.9,88.7245,4.81864,364.65,16.1279
92831.6,52451.4,47.9897,37.4324,320.524,16.1336
107770,48585.8,79.8743,35.9798,312.602,16.1345
89261.3,63244,54.2033,30.4336,377.578,16.1362
89749.6,75579.7,43.485,3.1684,282.647,16.1363
77165.8,51950.2,49.8538,34.131,204.939,16.138
63820.3,21510,36.754,-2.6715,149.502,16.1396
65991.9,50829.6,42.9672,59.2892,218.192,16.1449
58111.4,41314.1,57.6257,21.7846,251.562,16.1469
50578.6,38273,46.747,33.4707,235.111,16.1482
83153.2,61501.4,15.4764,17.0312,274.114,16.1526
92327.6,49455.4,42.9154,27.0663,248.587,16.1537
47556.2,36026.8,50.5787,54.2044,214.062,16.1579
30086.1,25442.1,9.73065,0.726083,114.24,16.1605
74215.6,55148.3,64.066,28.5189,274.467,16.1679
52857.5,23340.2,31.939,-2.54725,116.626,16.1707
96440.2,47529.5,44.9865,32.6784,205.081,16.1723
64409.6,38347.1,25.4675,30.8297,181.717,16.1732
51900.4,33238.1,49.5431,37.0362,155.828,16.174
38530.7,37929.6,116.692,71.3742,264.509,16.1752
51122.8,35344.7,57.1549,54.0723,162.148,16.181
98180,79697.6,94.8693,73.7517,377.786,16.181
94516.2,47292.1,30.9036,8.18523,204.939,16.1819
42600.2,20323.7,40.4301,22.973,94.3286,16.1836
54378.2,29444.2,25.6229,24.2934,215.415,16.184
79470.5,43440,16.8741,17.8895,226.941,16.185
72979.4,32199.7,28.6773,23.4351,172.908,16.1878
102821,57662.9,71.3647,39.3472,346.534,16.193
24596,36801.5,35.149,16.5031,202.799,16.1965
89049.3,51278.5,26.6583,-14.9728,133.372,16.2077
82287,33519.1,44.883,19.738,153.672,16.2085
88833.9,63955.2,91.0107,34.9233,344.999,16.2105
62125.6,45685.3,28.8327,31.9521,254.748,16.2127
77066.4,38347.7,39.2392,41.7903,224.026,16.2166
63705.2,79375.4,72.8945,18.6157,385.696,16.2228
100586,53006.1,85.1152,24.4255,340.321,16.2275
73790.6,63114.5,49.1806,7.85517,281.167,16.2332
61945.6,39990.7,38.6697,37.0362,186.511,16.2347
108573,75840.7,51.5625,14.3906,353.787,16.2362
71868.2,50409.1,45.9703,22.8409,215.486,16.2428
43607.8,24231.5,13.6646,23.039,108.96,16.2483
91329.7,68464.8,53.2713,28.0567,292.859,16.2516
43058.2,25654.9,26.503,18.2856,110.552,16.2525
122435,69106.5,34.6312,49.7801,234.401,16.2543
88188.6,41561.2,14.7517,31.2259,181.073,16.2548
55407.5,29805.2,50.1644,70.0534,179.355,16.2556
57809.2,49948,2022.99,21.5205,201.586,16.2575
107226,63069.5,87.6573,20.1341,350.789,16.2587
119467,69066.1,90.0964,32.6124,389.162,16.2625
66671.9,43407.3,62.6355,23.9633,220.896,16.2633
111157,67115.5,35.7703,20.8603,266.982,16.2656
89750.3,57771.7,88.9278,49.2519,279.475,16.2663
74011.2,42862.8,81.2996,18.0215,242.774,16.2665
104265,83127,59.5178,78.3189,375.564,16.2702
36396.5,39809.7,31.9908,1.45217,233.975,16.2745
122430,69479.8,47.679,36.0458,297.431,16.2753
107207,60574,12.9917,18.6157,272.208,16.2775
63091.7,48778.6,51.6143,31.0278,210.5,16.2805
101776,44453.8,42.087,4.75263,196.517,16.2834
84642.8,42869.7,-1.02299,27.5285,179.14,16.2848
41190.4,30923.1,54.2033,3.82849,145.833,16.2865
64810.7,38970.1,19.2035,19.804,173.768,16.288
31648.2,23021.2,32.9227,4.09253,98.8228,16.2893
57701.8,53326.2,60.438,16.7012,243.483,16.2928
39883.8,33486.4,58.6485,32.3483,205.224,16.2966
65675.2,44604.4,78.7032,48.3274,248.091,16.2981
26016.1,20250.9,20.1354,12.3441,95.1987,16.3025
31379,20940.9,35.4596,21.8506,124.643,16.3184
116826,62472,30.5411,43.0449,298.064,16.3212
71570.8,40712.2,53.9962,53.8742,227.155,16.3412
41078.8,29590.8,25.2605,3.96051,151.3,16.3422
93547.9,75017.7,44.417,46.7426,404.183,16.3479
91302.3,51106.1,94.6663,58.1005,339.972,16.3567
67263.6,35195.8,16.7705,2.4423,175.487,16.3575
73216.8,42744.2,28.4185,22.973,238.376,16.3603
45162.3,31650.8,30.6965,42.5826,187.441,16.3629
98616.8,47797.2,36.6505,7.12903,192.088,16.3679
67233.3,45699.7,77.9903,52.0253,212.139,16.3705
107458,43973.4,37.7377,41.7243,302.703,16.3739
91467.2,41019.2,7.45316,14.2585,226.301,16.3783
87610.3,58196.4,54.3587,6.99701,310.777,16.379
71062.5,50860.3,72.8945,0.726083,211.854,16.3793
87268.7,52389.3,52.2356,21.8506,235.324,16.3826
60084.3,41098.7,68.0485,36.1118,202.299,16.3842
119852,69071.2,67.2318,21.7186,332.214,16.3847
90652.1,44959.4,56.0675,41.7903,176.777,16.3876
76614.5,49295.8,67.8954,29.3112,239.441,16.3944
106497,67638.2,105.16,68.2043,366.18,16.3983
29227.7,22651.8,46.1256,4.62061,155.972,16.4014
72251.1,37392.1,40.3783,28.3868,162.148,16.4023
85191.5,37898.6,15.0105,29.1791,196.731,16.4088
60047,27602,27.6937,20.4642,141.658,16.4117
98598.8,55746.9,58.6997,23.3691,794.486,16.4134
57603.8,29545.4,45.7114,28.915,157.122,16.4142
67173.2,45248.2,50.1644,26.6042,189.014,16.417
45731.5,22504.1,24.4839,1.91423,99.8372,16.4194
101415,62994.4,80.587,32.8765,311.97,16.426
73028.1,35926.6,7.86725,35.0554,164.948,16.4268
42696.4,35502.9,50.4233,19.0118,168.391,16.427
47821.6,46489.3,33.3369,8.51529,149.071,16.4339
92163.6,68718.2,51.5107,52.8837,282.507,16.4388
69292.9,40702.8,41.5692,8.31725,210.357,16.4457
72575.3,44747.1,376.895,3.56446,199.23,16.447
52664.3,33666.4,42.3976,6.73296,157.624,16.4594
110426,45820.2,25.364,42.9788,249.508,16.4662
53521.6,26909.1,36.1845,12.9382,133.733,16.4861
107202,46157.6,90.8075,65.8929,289.41,16.487
81364,35203.6,46.747,43.9693,204.154,16.4916
56647.3,43019.4,44.3134,11.882,178.281,16.4929
61209.2,31307.1,58.2906,24.2934,216.697,16.4933
99926.5,67846.1,31.6284,55.8553,258.852,16.4942
51442.1,41679.7,50.9929,30.3015,193.445,16.4977
86417.8,37950.6,61.5625,50.7706,218.049,16.5006
35030.3,35582.6,49.2324,10.5617,154.607,16.5018
36305.4,22896.6,74.016,15.1828,112.722,16.5018
87413.9,45987.7,31.1624,0.330037,220.896,16.5081
71735.7,36099.5,138.263,34.7913,224.737,16.5087
55050.3,45367.7,72.6905,-1.24256,253.686,16.5089
70072.5,57214.7,15.1658,18.6157,219.9,16.5101
72730.7,55357.5,61.0003,62.7231,323.536,16.5118
62162.1,40639.1,43.7956,-7.95238,194.874,16.5141
111244,53261.2,50.4751,35.8477,302.281,16.5144
94307.9,61005,45.5561,18.4836,337.596,16.5154
43443.5,32921,40.7408,70.3836,166.526,16.5195
106372,59413.3,56.0675,0.132015,325.496,16.5203
56657.9,29049.7,19.1,11.4859,139.57,16.5206
58716.1,27207.6,31.2142,51.9592,188.728,16.5222
44275.1,28930.4,43.2778,22.1807,167.961,16.5229
112712,83225.6,39.0839,27.8586,407.984,16.5251
86110.8,57719.5,61.0003,43.7712,253.828,16.526
48325.2,33086,29.4022,21.2565,113.734,16.5265
54856.8,43410.6,57.828,-5.52939,185.081,16.5273
106057,58023.8,57.3102,33.999,288.213,16.5288
28737,25706,48.3004,34.3291,101.938,16.5306
89628.1,84853.9,87.3523,28.915,391.934,16.5321
113021,68181.1,40.5854,37.6965,275.596,16.5346
33798.4,30494.6,30.5929,9.1094,125.942,16.5466
52224.1,36862.2,30.3341,16.8332,156.044,16.5534
39488.1,27237,18.1682,11.0898,86.4929,16.5578
73724,58138.8,37.3753,62.0627,286.734,16.5585
95874,66228.1,66.5682,31.9521,228.718,16.5632
92020.1,48768.3,31.0071,17.0312,255.597,16.5746
46498.5,34707.7,35.8738,-0.186384,153.241,16.5794
84742,43412.2,39.3946,50.5065,260.55,16.58
61434.3,42561.8,73.3024,-3.41704,212.922,16.5853
60270.3,49442,53.3748,11.6179,260.903,16.5918
81451.1,78649.6,41.3621,41.9223,301.93,16.5949
69383.6,47492.6,45.7632,14.0605,214.418,16.6024
103851,56464.9,68.3547,29.9714,272.208,16.6024
87472.2,46673.1,55.4461,0.396044,242.633,16.6044
56963.7,40640.7,13.9752,6.27088,140.506,16.6067
75477,63054.7,36.4951,33.9329,329.905,16.6095
87905.1,49493.4,27.0207,23.6332,167.459,16.6115
62646.1,34459.6,30.5411,10.0336,174.341,16.6116
83026.8,44701.6,64.6278,4.29056,196.803,16.6156
107992,59022.8,42.9672,18.1536,332.423,16.6186
82079.4,35477.3,53.7891,17.2293,196.16,16.6235
132951,72686,59.3644,34.2631,392.142,16.6269
39720,23470.8,25.7264,7.65713,111.709,16.6304
58227.8,40560.5,180.46,8.11921,175.057,16.6307
97836.9,57926.3,48.7664,22.4448,304.038,16.6316
72747,39651.5,66.1087,25.7459,203.512,16.6325
72191.5,44070.5,44.0545,33.7348,229.5,16.6343
41636.6,23816.6,30.0752,22.7089,132.002,16.6368
103424,53970.4,66.5171,52.5535,278.276,16.6388
105558,63151.9,390.876,37.3003,328.226,16.643
80535.7,71480.7,76.4112,19.4739,353.508,16.6434
85846.4,38633.7,21.7919,14.4566,203.583,16.6557
91443.1,50182.9,62.891,41.4601,258.923,16.656
68050.9,38162.8,61.4602,-5.59152,224.097,16.6597
97080.9,77274,55.5496,59.4873,294.759,16.6614
37219.8,26225.8,28.3149,1.91423,147.272,16.6642
54903.4,28518.2,47.8344,29.1131,169.323,16.6662
76205.5,56672.8,28.5738,27.2644,281.379,16.6674
117772,62718.2,36.6505,11.0238,234.685,16.6713
43304.1,29206.9,44.417,10.0996,99.8372,16.6726
94798,62461.1,62.3801,35.2535,253.403,16.677
46217.6,33756.6,24.6392,22.7089,122.694,16.6784
30300.1,24763.4,44.3134,13.0703,127.386,16.6854
86198.3,45501.1,19.9283,30.5656,222.461,16.6868
53462.8,32139.3,2.95013,1.38616,142.09,16.6869
62976.4,34856,21.5331,3.56446,198.088,16.6892
94954.8,43754.7,28.5738,-5.40514,258.781,16.6911
94444.5,61234.1,43.2778,6.86499,235.892,16.6911
93255.7,57900.3,104.401,73.8198,302.562,16.6932
47199.1,43330.2,49.3877,37.4984,189.3,16.6939
122932,85285.8,108.35,83.7916,392.072,16.6966
67007.2,49000.1,81.8085,29.2451,246.39,16.6998
38828.8,43825,51.6661,16.107,216.198,16.7036
39974.8,41735.6,40.8443,10.3637,149.214,16.7059
19034.6,30198.4,45.0901,22.0487,139.93,16.7065
38355.5,48579.1,35.9256,12.4101,157.481,16.7114
77020.1,60371.3,28.2632,34.8573,257.508,16.7208
81588.3,34051.5,45.1936,30.7637,157.84,16.741
49707.1,26668.5,43.019,14.3906,138.201,16.7436
72485.4,46071,56.1192,45.1579,196.017,16.7456
109623,72464.9,86.0814,43.0449,298.205,16.7462
114096,82262.1,88.7754,62.7231,369.171,16.7486
75713.3,53343.9,82.0121,81.4467,288.987,16.7533
121433,64984.2,67.436,96.8671,365.763,16.7549
63267.9,40843.7,36.8576,30.8297,191.516,16.7634
72160.5,36133.2,34.1135,66.4213,165.522,16.7649
66325.2,34385,34.3724,22.6429,124.282,16.7671
84899,34518.3,32.8192,9.24143,172.334,16.7745
104442,67843.5,52.1321,81.0558,391.31,16.7801
78065.6,43415.7,11.2835,-3.23066,138.993,16.7831
90966.6,41844.7,88.5213,68.2043,259.135,16.7875
108960,54569.2,55.2907,24.2934,218.263,16.7879
85631,74613.6,69.0691,19.738,265.922,16.7894
122544,44142.4,63.7084,10.0336,252.553,16.7968
85073.3,46649.4,37.3235,25.4158,226.799,16.7981
36096.8,29377.5,55.0836,-1.80171,114.095,16.8023
90791.7,58189.2,41.2067,21.0584,252.624,16.8037
56545.6,33409.9,21.8955,4.42258,151.731,16.8058
83461.8,51280.4,26.2959,27.3304,226.088,16.807
95443.9,39187.7,52.3392,34.3951,235.04,16.8123
71657,63776.1,88.6229,70.3836,327.106,16.8128
99360.8,75666.6,2.79486,50.2423,278.135,16.8249
52950,28214.5,12.1635,10.0996,157.481,16.8381
39329.5,43523.8,26.9171,32.3483,173.481,16.8383
72223,43987.8,60.5402,59.5533,217.124,16.8401
81074.3,49529.4,102.932,35.1214,338.784,16.8404
69997.7,27540.2,41.6727,15.7109,150.365,16.8423
59981.1,39610.2,28.2632,50.7706,148.855,16.8463
50284.3,31759.8,48.2486,65.1005,240.718,16.8487
41112.5,36333.8,24.9498,40.6017,157.624,16.8489
125099,64021.3,56.7924,88.9991,338.295,16.8514
83116.6,53070,100.296,10.4297,235.963,16.8523
90322.2,75408.7,42.6047,23.6332,386.875,16.8537
60745.9,66839.9,39.0321,49.9782,302.633,16.8547
132628,79787,69.8854,62.2608,395.743,16.8567
61377,48349.6,58.3929,14.6546,239.228,16.8647
45307.7,29833.1,30.6965,32.0182,147.2,16.8717
71496.9,35868.2,61.6647,16.7672,251.208,16.8795
103814,51869.2,62.7888,28.915,249.933,16.898
83406.8,38895.7,39.757,38.3568,170.686,16.8992
91522.6,49337.5,61.6647,38.885,259.913,16.903
95614.5,57444.1,51.1483,24.7556,255.81,16.903
41254.4,21725.8,22.8791,9.04339,149.934,16.9034
93790.5,70970.8,76.4112,13.5324,284.198,16.909
102578,57606.3,65.8534,42.5826,306.987,16.9096
81084.4,64040.1,57.7763,3.76248,315.547,16.9115
60073.5,21633.3,33.0263,15.909,111.058,16.9139
75088.4,54856.3,63.7084,43.375,226.444,16.915
90858.8,69486.6,58.086,29.2451,293,16.9169
59187.4,33905.5,136.252,6.79897,153.744,16.9186
79245,65979.5,76.7168,66.7514,354.553,16.9196
68104.8,43212.3,7.09084,11.5519,178.496,16.9209
41174.4,36473.7,38.5662,11.4199,176.705,16.9214
95747,41301.3,37.9966,10.8258,208.148,16.9264
106143,62552.4,39.8606,38.0266,310.216,16.9272
45891.1,30420.5,36.1845,33.2066,113.083,16.9273
68608.7,39402.9,44.0545,16.3051,180.214,16.9278
70734,40281.1,73.2004,26.3401,213.706,16.9323
107196,47600.3,34.7866,6.46892,199.873,16.933
74432.9,53944.7,36.3916,44.3655,249.933,16.9345
40179.6,45221.2,50.3198,31.8201,192.516,16.9371
93292.5,42076.2,65.4449,10.8918,229.642,16.9429
57134.7,31001.5,19.8247,33.2066,144.178,16.9436
87125,78922.4,56.9995,13.1363,264.721,16.9443
112151,69002.5,57.8798,54.3365,343.393,16.9499
68388.7,44434.2,22.7755,8.71333,155.038,16.9525
40386.6,22919.1,51.9767,23.8973,79.1172,16.9553
132124,61969.9,59.0065,1.7162,298.626,16.9583
79913.2,68952.4,54.98,54.6006,319.122,16.9614
108201,53236.1,68.7629,21.5866,287.368,16.9658
65691.5,37173.7,29.0398,3.30042,192.516,16.9683
59530.6,61486.4,82.2156,44.4315,279.687,16.9698
50586.8,39124.5,50.4233,21.3885,152.594,16.9843
83012.7,46922.4,30.7482,6.66695,213.207,16.9847
81222.7,44643.3,36.6505,27.1984,228.007,16.9923
59791.4,43286.4,45.8668,33.0746,234.614,16.9959
77819.6,45125,41.9834,27.4625,205.509,17.002
63955.5,41191,23.9662,23.4351,180.644,17.0032
54075.5,37365.8,43.6921,51.431,153.097,17.0079
38636.6,34586.3,56.0675,29.1791,127.241,17.0084
60528.5,41223.1,43.4332,7.65713,138.057,17.0108
76043.7,43901.1,32.0426,21.7846,197.731,17.013
48512.6,44268.7,79.518,38.3568,251.774,17.0157
29749.8,24750.3,17.6505,18.4836,106.355,17.0189
58573.7,41265.5,33.8029,16.8992,224.737,17.0197
83805.6,35708.7,38.7733,14.2585,248.87,17.0201
41126.4,21949,27.6419,-6.02642,152.307,17.0212
78445.1,37975,47.9379,11.6839,165.952,17.0224
37499.1,29815.9,12.06,19.4079,182.576,17.0234
74505.2,36517.9,20.446,12.9382,200.658,17.0236
82694.4,67329.9,84.5049,34.3291,301.719,17.024
62549.3,45459.8,331.828,19.3419,264.297,17.0245
97944.8,56115.3,47.7826,46.5445,257.083,17.0285
59679.6,31483.9,11.6459,16.5031,184.508,17.0291
75040.6,58452.1,44.4687,3.69647,203.583,17.0316
94269.7,41000.3,59.0065,83.2055,253.332,17.0326
86226.3,73739.2,75.494,53.6101,349.115,17.0357
38891.7,37866.6,57.8814,25.6139,172.263,17.0381
52160.9,23501,19.3071,25.1517,154.391,17.0477
54850.2,23130.5,64.3724,21.2565,124.282,17.0589
99170.2,57697.6,55.3425,27.5945,220.469,17.0672
94264,57518.3,29.9716,20.9924,257.366,17.0686
47853.3,23411.7,53.1159,47.4029,156.906,17.0739
92379.6,46466,26.3994,6.931,264.933,17.08
96483.8,68271.5,56.6888,74.3416,349.882,17.0865
108773,57242,69.2732,4.88465,342.486,17.0894
84327.5,40657.1,78.4486,13.1363,258.64,17.0901
85662.6,34360.1,48.9217,30.1034,210.072,17.1071
63471.4,42420.1,50.1127,15.2488,185.724,17.109
51595.3,33441.9,22.9308,11.2879,195.517,17.1143
87545.7,58358.9,20.5495,36.1118,291.451,17.1177
84815,40385.2,3433.7,19.0778,177.207,17.1177
94490.4,60898.2,107.287,72.629,405.773,17.1209
53470,50335.3,48.8699,11.882,201.3,17.1257
58179.5,34731.8,55.4979,44.2334,243.342,17.127
89947.2,36833.2,15.3211,-2.36086,206.222,17.1296
61701.5,49484.1,71.3137,33.6028,210.713,17.1315
99528.7,90553.3,77.1753,50.0442,383.269,17.1339
102502,51242.9,48.5593,30.5656,237.383,17.1348
58558.4,43354.8,194.787,50.9687,250.429,17.1358
69318.1,58509.2,48.3004,29.7073,275.102,17.1411
48855.5,38144,14.4411,-3.66555,147.2,17.1455
34461.1,48212.4,32.9227,11.2218,238.944,17.1499
41207.1,25016.3,43.6403,19.87,149.502,17.1548
120148,62051.2,18.6859,35.1214,258.569,17.1554
38506.7,25000.7,67.0787,25.0197,128.035,17.1624
51738.5,35323.2,16.4599,44.2994,164.23,17.1648
85851.2,55035.7,44.6758,22.3128,216.697,17.1686
53615.3,29959.1,40.3265,3.10239,153.816,17.1713
44703.9,64721.2,31.2142,8.18523,288.495,17.1737
57906.8,42886,11.0247,6.33689,161.072,17.1788
48282.8,31228.7,42.1387,10.4957,152.091,17.1843
44986.4,44788,31.3177,2.50831,187.727,17.1912
113767,64856.6,55.7568,49.1858,384.586,17.197
49311.6,22224.5,65.9044,13.0703,154.391,17.2028
73147.5,45296.2,31.0589,21.4545,207.862,17.2031
49436.5,43302.8,55.4461,57.242,163.297,17.2037
57544.8,43453,27.176,40.7998,259.064,17.2042
79676.5,42922.3,6.1074,-1.80171,236.815,17.2056
53903.4,32652.2,21.0672,17.3613,146.337,17.2135
90817.7,44839.4,26.6065,33.0746,219.046,17.222
53585.2,33073.6,84.7084,38.5549,217.622,17.2232
34789.2,23454.6,41.1032,33.8669,102.228,17.2242
75968.1,34922.8,22.1543,9.96758,161.933,17.23
44509.3,45304.8,57.7245,20.5302,204.225,17.2311
67923.9,36555.8,46.5917,33.5368,143.314,17.2321
106664,62816.3,56.3781,39.6113,348.069,17.2368
116519,76518.7,63.8106,51.1668,311.83,17.2398
53996.1,22393.3,34.1653,3.23441,126.303,17.2407
86538.1,62198.6,49.6466,-2.73363,202.585,17.2427
85430.8,44574.6,79.5689,17.7574,228.363,17.2496
57093.1,46755.3,91.5186,7.65713,135.895,17.2517
74524,50238.6,65.3428,39.9415,264.438,17.2542
120387,78872.7,56.9477,28.5849,378.48,17.2558
76904.7,32261,74.4238,-0.62128,177.421,17.2568
94579.4,74038.9,64.0149,24.4255,392.765,17.2573
60958.5,44088.4,43.485,40.5357,197.445,17.2598
34667,29185,30.1787,50.4405,118.504,17.2608
127161,89877.6,45.349,38.0266,458.012,17.2639
62311.8,37722.4,34.8383,61.0722,198.159,17.2689
61433.7,43666.1,14.1305,25.4158,203.013,17.2745
75147.3,56083.1,54.8765,9.63751,240.363,17.2753
77844.4,66520.8,109.817,55.1289,290.466,17.2798
86435.9,42206.5,37.9448,14.9187,241.852,17.2819
44210.2,78308.5,99.1811,22.3788,340.88,17.2905
100699,53877.1,41.5692,17.5594,222.034,17.293
56494,36394.4,10.2483,11.816,165.665,17.294
46124.1,30868.1,48.9735,29.5752,174.914,17.2991
58605.6,33413.5,636.059,18.1536,187.584,17.3037
83388,48366.5,34.5795,32.9425,271.431,17.3063
99734.9,82348.6,50.1644,21.4545,325.216,17.3084
53611.2,38643.8,51.2,2.04625,166.167,17.3096
117396,84907.5,326.866,123.258,541.656,17.3111
70127.1,37011.7,31.7319,-10.2511,160.713,17.3117
79187.6,41769,53.2713,16.041,255.88,17.3161
58331.4,35496.9,43.019,20.0021,172.478,17.3178
90639.1,83193.6,2767.73,35.9798,414.89,17.3232
52053.6,62685,58.6485,59.091,274.82,17.3266
50789.2,28764.7,28.1079,3.8945,133.949,17.3336
78235.2,40060.1,35.0454,9.24143,170.399,17.3355
43550.2,27406.4,28.9362,42.5166,199.302,17.3358
