"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
66020,35883.8,36.5987,6.13886,207.862,3.00279
40016.1,34339.2,26.9171,14.8527,144.682,3.00519
98297.5,52785.7,58.3417,19.87,279.969,3.01431
98552.1,51548.9,17.0811,24.6235,207.72,3.01759
72593.6,35077,9.57537,-6.39918,162.579,3.01938
93917.1,42901.4,22.3096,22.4448,253.898,3.02268
114034,83996.9,139.269,30.4996,508.991,3.02301
47705.4,48144.7,9.88594,28.1227,193.588,3.02507
61671.1,48383.6,33.4404,34.7913,295.884,3.02762
68116.1,38637,15.787,18.2196,168.176,3.02917
100934,65523.8,69.1201,38.2907,360.544,3.03009
95043.2,63743.3,46.5917,65.0344,248.374,3.03205
42853.8,22412.5,38.8768,10.6937,129.622,3.03215
87733.9,57731,10.8177,2.57432,273.832,3.0334
50130,43926.6,62.0224,61.3363,189.014,3.03556
67732.5,53307.9,45.5561,32.4143,283.07,3.03811
51103.2,31443,-1.46142,-3.29278,157.337,3.04108
81901,50737.9,9.31656,11.948,220.754,3.04412
47195.5,29057.1,38.359,4.29056,111.637,3.04678
68085.1,32693.1,21.8955,10.0996,169.252,3.05072
52794.6,35418.2,68.2526,15.4468,198.374,3.05089
40236.1,24549.1,7.55668,-6.08854,130.848,3.05291
57349.5,39677.4,20.3942,12.2781,187.012,3.05361
50864.8,30970.3,30.9553,17.3613,156.547,3.05444
40947,46165.6,11.4388,-11.8043,241.711,3.05853
102545,81841.2,64.2192,17.9555,285.396,3.059
50318.4,24582.2,6.8838,46.8747,136.904,3.06046
42494.8,25690.9,54.4104,7.72314,127.674,3.06133
79861.2,44513.8,5.27925,44.2334,196.303,3.06153
75352.9,40213.2,45.7114,31.3579,221.75,3.0618
99773.6,47185.4,49.8538,27.1984,203.084,3.06239
72309.2,30053.1,33.4922,11.1558,182.147,3.06321
39769.4,25033.4,25.8299,20.1341,163.728,3.0668
95735.9,69306.6,63.0954,36.7061,281.449,3.06898
67197.4,26440.5,32.4567,-15.8426,125.509,3.07094
90024.4,38440.5,53.4784,44.8937,228.079,3.07109
86365.7,53803.1,26.3476,47.469,229.287,3.07263
37249.7,26754.2,37.8931,20.0021,130.344,3.07574
41806.8,33856.3,20.4977,4.09253,133.589,3.076
39515.5,42744.1,25.1569,-9.19494,128.107,3.08427
46565.9,43074.2,66.4661,47.535,172.621,3.08726
82878.8,43116,-0.828138,-13.3575,157.409,3.0923
104523,49903.9,36.0809,27.1324,195.303,3.0976
29204.7,30833.2,208.029,17.6914,285.536,3.11013
60581.4,35488.2,44.7794,27.4625,245.114,3.11286
98850.3,51529.9,50.9929,10.6277,214.845,3.11885
94637.9,57082.6,12.7846,17.5594,203.298,3.1221
62028.3,48023.5,34.1135,18.2196,209.716,3.12599
49082.8,29533.7,38.1519,0.79209,153.816,3.12923
103091,63129.9,33.9582,26.8023,321.575,3.1316
74034.9,34841.8,32.9227,15.8429,287.509,3.13268
118439,75086,44.5205,13.9285,345.627,3.13334
60008.4,29615.3,6.98732,3.76248,105.269,3.13676
83526.7,45070.8,65.2917,53.6101,221.323,3.13758
47738.1,40851.4,25.4158,17.9555,132.291,3.13822
109868,72342.5,6.41796,5.94083,327.596,3.13834
83578.1,40311.6,22.4649,2.83835,152.738,3.14053
113679,64779.1,44.3652,19.1438,339.133,3.14233
77040.9,47221.6,43.3814,15.6449,177.421,3.14294
41075.1,42463.7,71.0077,32.2823,210.072,3.14341
115416,48765.9,17.3917,-5.96429,171.259,3.14406
40802.7,30744.5,21.2225,9.90156,163.441,3.14504
66797.6,29435.8,38.5662,60.808,226.799,3.14635
61965.5,73401.8,55.9121,23.5672,291.24,3.14716
62305.6,56770.6,69.8854,47.9972,233.265,3.14949
58949.4,47425.6,60.7958,42.7807,242.703,3.14976
55263.9,49629.9,20.1354,82.8147,335.849,3.16043
65558.8,34709.2,23.2415,2.31028,126.808,3.16092
55709.1,47145.3,63.453,18.6157,173.409,3.16364
44455.4,34424.3,61.7669,52.6856,129.55,3.16368
95433.8,57420.6,42.4494,64.3741,260.055,3.16439
22586.8,34812,17.1847,7.12903,132.795,3.16878
33688.7,58277.4,17.7023,-16.9609,198.873,3.16912
83201.9,33675.1,30.4894,40.2056,220.54,3.16941
52175.3,37738.9,31.7319,8.71333,139.93,3.17036
49475.1,29862,40.4301,14.9847,163.082,3.17146
88138.5,97517,41.4656,35.1874,417.305,3.17467
55091.5,28083.8,31.266,33.8669,127.747,3.17751
48578.3,52660.8,48.9735,13.9945,276.09,3.18235
81504.8,37622.2,36.7022,-0.186384,184.15,3.18984
56984.3,49671.3,47.4719,51.1008,239.157,3.19297
35924.9,20311.8,19.6694,25.0197,69.7772,3.20498
105539,42520,53.9962,18.3516,209.787,3.20691
66055.8,47050.9,4.14056,0.858098,129.406,3.20965
116496,64142.5,45.0383,47.2709,370.353,3.2171
54624.6,28613.1,35.8221,16.5691,155.253,3.22266
63065.4,45261,84.9118,35.0554,218.975,3.22955
70312.1,33032.5,39.4463,8.11921,206.294,3.23038
56551,47295.3,6.46972,14.0605,142.45,3.2318
69625.2,47168.6,57.1031,-0.869792,251.633,3.2423
35775.2,21703.7,-3.70226,44.8937,75.8813,3.2543
83492.2,41139.7,20.7566,12.8062,172.191,3.25478
84512,48424.9,17.0811,0.330037,212.922,3.25709
53933.6,31677.5,58.6997,2.4423,174.198,3.25897
41988.4,22805.7,-1.80242,2.64032,72.7189,3.26018
91943,70907.9,66.2619,48.0633,294.125,3.26095
66914.2,36993.4,69.5283,75.7763,305.161,3.26203
29299.3,20255.6,59.1088,0.990114,97.8807,3.26447
91723.6,43986.2,36.754,4.29056,207.648,3.26679
80173.7,45670.4,58.0349,0.396044,245.61,3.268
59251.1,39915.3,46.6434,64.9684,258.781,3.26959
78582.1,57292.1,30.2305,27.8586,195.66,3.27158
59772.9,34581.5,12.6294,15.5789,168.176,3.27304
105504,53631,35.7703,23.5672,248.445,3.27486
106476,87429,68.6098,49.7141,406.049,3.28116
54819.4,41401.5,35.149,4.5546,163.799,3.28266
95017.9,64304.8,48.4039,29.3772,338.435,3.28537
54810.8,36676.4,25.5711,51.6291,109.756,3.28542
58201.9,34978.3,9.16127,10.0336,161.287,3.28907
62698.3,33676.4,20.1871,19.4079,123.416,3.28915
81823.5,31704.3,-19.583,17.7574,123.271,3.28985
81422.6,49934,55.7568,36.2439,202.87,3.29006
66728.2,38343.7,19.1,-3.29278,166.167,3.29268
67624.1,35311.3,29.2986,0.726083,217.338,3.29408
84307.2,45208.3,28.7291,8.84535,204.439,3.2971
50163.8,22036.1,8.43662,3.36643,77.7934,3.29729
70643.6,43539.9,16.9776,40.6678,189.658,3.29733
58890.2,34978.8,56.3264,46.0823,202.799,3.29926
45673.7,32459.3,73.0984,-3.66555,149.071,3.30369
55814,38830.5,9.67889,-5.71578,149.646,3.3111
39778.6,22164.8,22.4132,5.94083,104.4,3.31138
117975,64916.8,78.856,71.5724,338.365,3.31354
101295,59658.6,23.2932,31.3579,335.709,3.31406
46107.4,44409.9,19.3071,35.7817,195.66,3.31773
64040.7,42387.3,24.4321,28.5189,200.444,3.31921
86045,45461.3,19.9283,35.1214,244.405,3.32682
57503.5,47618.2,15.6317,1.84822,217.836,3.33065
88715.5,68545.5,17.7023,23.8313,260.974,3.33632
60226.5,38227.8,44.1581,15.2488,206.436,3.33936
66510.2,35784,49.5431,30.9618,173.624,3.34217
52021.2,33706.9,7.45316,17.6254,186.082,3.34265
41337.6,28869.1,21.8437,-0.31064,131.425,3.34562
95546.5,80824.7,74.5257,26.5382,313.443,3.34847
93911.9,52674.4,49.7502,72.4309,269.101,3.35368
50241.8,24962.9,64.6278,45.1579,156.978,3.35928
72900.4,49080.7,55.2389,81.7725,257.862,3.3615
94896.1,57715.7,26.1923,33.7348,226.159,3.3691
82078.4,49067.8,21.1189,9.17542,212.281,3.36918
39666.2,40979.7,2.89837,26.01,137.264,3.37082
43884.7,40033.1,113.306,35.9798,241.072,3.37165
88986.5,55725.2,31.939,20.0681,233.549,3.37245
45826.9,27397.8,23.1379,4.22455,178.925,3.3784
117678,66402.5,94.3618,24.8876,320.173,3.38204
45049.2,26646.5,8.43662,2.77234,106.355,3.38275
86669.5,40652.7,65.6492,16.3051,197.731,3.38592
86014.7,49656.9,54.1515,30.7637,201.657,3.3876
81271.8,48527.9,53.7891,17.1633,233.62,3.39164
78211,47100.6,50.1127,59.091,251.208,3.39484
76621.5,47053.1,47.5237,32.4804,188.371,3.39524
50949.8,23383,50.5787,9.90156,136.039,3.39747
50800.6,38624.2,35.8738,50.0442,217.907,3.40546
48637.7,29748.7,37.2718,0,120.166,3.40903
31158.8,34167.6,5.38277,32.8105,121.827,3.40926
48828.6,32338.9,17.6505,5.08269,168.965,3.41076
79849.4,49470.2,49.4913,43.243,214.347,3.41166
112064,71799.9,74.016,84.2474,348.627,3.41482
78730.3,50738,56.3781,16.3051,249.154,3.43749
43900.8,43586.5,48.6628,42.0544,263.378,3.43934
53012.6,34606.5,41.7245,5.74279,183.435,3.44684
72556.3,50465.2,34.1653,12.5421,210.713,3.44699
54442.2,37271.8,45.8668,23.3031,184.079,3.44788
80996,50174.1,56.1192,22.3128,235.111,3.44987
54492.3,60493.4,45.2454,8.84535,220.683,3.45242
71900.3,38810.6,33.6993,-7.70387,164.804,3.45454
106281,47363.5,45.1418,26.142,332.703,3.45617
55004.4,35006.9,39.6535,12.08,138.489,3.45653
83107.1,40958.6,40.6372,33.2727,243.767,3.45843
80232.5,52804.7,92.3819,74.7329,312.04,3.46053
81214.7,52302.4,31.5248,10.9578,243.696,3.46346
99302.4,72317.7,61.9202,85.4194,337.806,3.46472
87457.2,51923,67.0276,0.924106,225.164,3.46733
86317.4,55210.3,26.3994,40.4037,267.053,3.46994
56630.5,43660.1,23.9662,27.1324,169.467,3.47153
97059.7,63768,61.4602,16.5691,292.929,3.47402
101372,75199.1,90.452,28.2548,351.207,3.47842
77996.8,54215.4,39.5499,16.107,248.516,3.48137
51362,36862.4,-8.33009,3.8945,88.7429,3.48506
50492.3,33481.1,44.3134,19.0118,182.218,3.49466
121458,58777,66.5171,43.1109,318.842,3.49777
114180,73711.4,62.0224,26.6702,337.457,3.49816
91698.3,48779.1,11.4388,38.7529,200.444,3.49836
62280.5,36988.8,2.27728,30.3015,157.409,3.50363
56102.5,51052.3,22.4132,22.8409,198.588,3.50634
50404,37808,69.0691,37.8285,193.445,3.52313
75792.7,45473,40.8443,40.6678,266.064,3.52655
124422,79865.3,47.4719,55.1949,342.137,3.52919
78100.1,56894.6,33.4404,26.4061,198.159,3.53069
71789.5,32439.5,52.0803,4.35657,191.659,3.53327
83439.4,50360,26.3994,14.7867,266.064,3.53542
74888.1,41382.1,24.8981,12.014,217.48,3.54056
97969.7,64434.1,22.7238,32.2823,309.584,3.54082
48659.1,28651.4,27.9525,10.0336,149.214,3.54558
82247.1,48001.2,69.6303,40.9979,254.748,3.54588
69094,42407.5,35.8221,34.5272,230.992,3.54697
54151.6,34334.6,45.7632,21.4545,129.767,3.54997
105187,48441.6,29.4022,-3.91406,228.292,3.55148
117311,73762.8,60.7447,21.0584,316.459,3.55372
67160.7,34629.4,47.1094,40.6678,191.516,3.55421
43831.1,28938.5,30.0752,13.2683,132.074,3.55799
73980.2,58848.2,20.1354,-3.1064,197.088,3.5595
38756,30791.4,20.3424,-0.062128,133.589,3.56045
70523.8,35923.9,28.0043,1.51818,218.049,3.56087
64536.9,41231.8,58.444,48.1953,214.418,3.56474
56930.7,39316.3,58.3929,39.4793,207.363,3.56575
88261.7,42165.2,39.7052,21.8506,247.949,3.56675
61292.2,29965.7,44.9865,37.2343,122.983,3.57157
53802.5,30979.9,15.9423,30.3675,112.288,3.57382
87557.3,78007.4,66.2619,70.1195,376.814,3.57487
73050.1,35613.6,14.3893,47.0728,162.938,3.57883
103719,60598.9,44.9347,37.0362,361.17,3.58418
51455.6,26418.2,32.2496,1.25415,149.862,3.5846
102154,65400.8,82.6227,27.9907,296.025,3.59469
110872,78351.4,52.5463,28.981,313.584,3.5976
65343.1,40648.5,24.1733,-9.19494,156.619,3.60065
104679,64079.4,47.8861,10.4957,306.215,3.602
104900,60258.6,24.2768,12.3441,234.188,3.60488
94002.4,44793.4,47.0059,32.8765,254.889,3.60656
82331.8,41991.8,34.5795,54.9308,163.512,3.6072
56377.4,35131.5,46.4881,41.9884,164.158,3.60739
85722.4,41238.5,30.8518,29.5752,243.767,3.60865
28193.4,22105.4,52.2874,22.3128,110.769,3.61092
102738,71629.8,44.9347,44.1674,346.674,3.61282
31148.8,53329.7,24.4839,15.7769,178.496,3.61554
87232.9,43288.6,51.1483,2.90436,228.647,3.62015
49901.6,37007.7,31.8872,18.0875,147.704,3.62168
58447.6,40723.9,48.0415,18.0215,228.434,3.6235
52044.8,36280.7,9.10951,54.3365,136.327,3.62454
53360.4,31828.7,20.3424,14.5886,139.137,3.62837
60460.4,44594.6,15.4764,10.7597,190.372,3.63002
64969.8,38893.5,34.2688,-7.20685,207.577,3.63101
78607.4,34061.3,29.2986,16.107,179.355,3.63308
55988.2,34310.8,18.22,10.9578,172.908,3.6353
45453.4,24062.2,4.03705,16.4371,111.854,3.63879
101066,70948.1,6.78028,21.7846,291.311,3.65004
53769.8,31520.8,28.3667,-3.35491,155.038,3.65142
64915.4,44237.2,5.48629,17.2293,264.367,3.65503
103956,51257.4,46.1256,11.2879,331.584,3.65634
67694.2,40147.7,25.8817,21.3225,173.051,3.65729
43130.2,24443.8,15.6317,-3.91406,141.37,3.66361
52206.7,40314.2,30.0752,14.5886,179.427,3.66536
54197.1,29575.1,17.4435,21.7846,146.769,3.66847
91195.1,58230.8,50.3716,39.6773,241.923,3.66962
64884.5,50451,39.6535,20.0681,244.051,3.67008
80335.2,44014.4,45.7632,5.8088,206.579,3.67121
88222.4,51757.4,18.9965,38.0266,225.448,3.67268
63332.5,36276.5,18.7376,30.6316,139.353,3.67322
119406,86274,45.1936,20.5302,361.031,3.67485
70149.9,36185.9,30.8518,3.56446,182.147,3.67963
41248.2,24171.1,11.6976,34.197,148.064,3.68079
109902,70223.5,47.1094,-8.38728,356.226,3.68395
80894.1,49722,32.8192,23.8313,219.331,3.68599
78793.8,36737.2,9.05775,1.84822,174.699,3.69041
69800.2,61051.9,42.6047,26.9343,314.916,3.69073
23302.3,17698.2,18.0647,54.7987,124.715,3.69236
21466.4,33004.9,25.8299,-4.28683,217.053,3.693
30261.3,30583.9,17.8576,33.999,111.492,3.69319
92067.9,36879.2,31.8872,25.1517,232.342,3.69418
65018.2,46415.9,6.26268,48.2614,226.728,3.69669
46399.5,23824.1,22.7238,9.17542,106.644,3.70078
61974,53556.1,53.6337,35.5176,181.717,3.70087
66010.3,46621.1,42.6047,49.2519,219.544,3.70274
100370,59354,28.3149,-1.30469,243.98,3.70487
38483.4,25330.9,12.0082,18.4836,103.676,3.70508
106389,51777.6,21.3778,7.78915,232.342,3.70658
33675.1,24797.9,46.4363,40.5357,123.344,3.70798
119185,77199.6,24.7428,38.951,342.625,3.71036
44601.4,31854,37.9448,24.2934,169.61,3.71264
120533,73995.7,71.7727,78.4492,473.686,3.71304
87851.7,56320.3,32.1979,-5.59152,257.579,3.71533
59954,41407.4,24.6392,9.63751,219.117,3.71995
58564.5,27791.6,30.1787,43.8372,178.854,3.73465
25970.5,29755.4,57.6769,-3.72768,188.514,3.73574
95983.8,48259.4,72.1297,40.1395,344.231,3.74097
33916.8,28108.7,50.9411,-0.124256,111.998,3.74104
79145.9,61745.5,54.8765,3.82849,284.48,3.74295
31335.7,24414.1,8.64366,23.3691,66.3943,3.74309
57570.2,30387.3,48.4557,11.2218,115.252,3.74468
86829.4,40715.4,73.6082,32.8105,248.303,3.74796
68546.2,45796.4,51.8732,41.3281,214.632,3.75017
65853.7,33552.6,15.0105,13.9945,189.229,3.75329
104577,69506.6,40.9996,8.64731,258.428,3.75441
70589.2,31686.5,24.5875,9.90156,176.777,3.76055
123401,90110.9,66.0576,70.5817,387.36,3.76073
26269.3,33447.8,80.1289,24.1614,135.607,3.76209
116669,70363.5,58.086,45.8842,322.976,3.76475
72571.3,51687.7,38.2037,18.4176,251.279,3.76742
78150.7,36625.8,39.4981,9.63751,204.083,3.77181
28565.2,30210.9,25.0534,37.6305,139.065,3.77799
86132.1,47908.2,46.5917,51.563,237.454,3.78586
67847.5,28330.5,12.6811,-5.40514,118.288,3.78971
77946.5,43721.3,40.5337,6.13886,285.325,3.79085
68380.9,33610.2,25.6229,26.5382,199.516,3.79308
105289,61518.5,43.951,16.3711,330.815,3.80214
60487.5,56965.7,29.4022,7.39308,260.055,3.80525
78906.5,96085.5,21.326,18.4836,313.514,3.80703
81396.8,48794,21.8437,55.7232,241.072,3.80927
45627.1,32360.6,15.3211,39.0831,166.454,3.8137
54786.5,32901.5,3.88177,-3.41704,138.633,3.81638
70301.7,41161.2,43.951,24.0293,165.235,3.81966
85869.4,36374.6,48.0415,50.4405,198.873,3.82147
57625.1,30542.3,12.3188,33.2727,169.538,3.82225
134016,75274.4,14.907,73.0253,399.342,3.82291
81491.1,68469.8,32.4567,66.7514,262.6,3.82472
86421.4,53183.1,23.0344,67.676,227.155,3.82533
80673.7,40880.4,3.20892,27.3304,157.768,3.82555
93358.9,49213.9,35.4079,7.59112,278.347,3.82903
69165.8,54216.8,26.71,19.738,250.854,3.8317
66831.2,40491,31.0071,31.8861,206.508,3.83243
108072,45406.9,9.2648,19.804,211.07,3.83548
30333.9,36951.8,12.9917,53.1478,184.365,3.83633
49635.5,43670.7,27.5384,33.1406,177.207,3.83721
70658.7,42649,37.5306,34.9894,190.229,3.84188
79812.3,48138.8,24.018,23.039,238.66,3.84489
23749.7,28366.8,3.51946,30.0374,135.895,3.84491
76516.9,37160.6,31.3177,43.441,177.565,3.84499
83056,37465,38.5662,8.11921,135.319,3.84604
81239,43404.7,54.3587,15.3148,203.298,3.84656
104343,67930.6,22.0508,28.5189,295.884,3.85114
50407.5,36090.9,31.3177,17.0973,141.442,3.85191
18541.5,31351.2,48.9735,33.0746,162.005,3.85234
106768,76858.6,83.1824,47.601,308.04,3.85667
43828.4,51832.1,74.4748,37.3003,283.705,3.85918
52193.8,34693.9,51.8214,15.8429,194.446,3.86286
51420.2,25775.6,22.0508,12.8062,78.4553,3.86459
124640,52322.9,44.6758,20.3322,316.529,3.86612
96360.3,53797.1,49.802,56.0534,277.712,3.86823
49467.1,31243.4,69.4263,10.7597,178.567,3.87372
75462.9,69483.6,79.4161,49.516,390.479,3.87413
75366,34132.1,56.171,31.2919,197.731,3.87793
27928.5,26495.5,38.4626,-6.27493,77.5728,3.88223
63849.9,38294.3,62.1246,4.02652,262.812,3.88393
93912.4,61540.2,28.5738,27.1984,263.307,3.89155
53485.6,53532.2,22.9308,26.8023,282.507,3.89501
75192.9,71045.9,55.1872,62.9212,320.384,3.8971
99665.2,58903.3,43.7438,27.6606,310.567,3.89836
91896.2,61856.4,86.5898,64.6382,358.524,3.89899
41696.6,45934.7,24.7428,-2.48512,216.341,3.90065
59016.4,57704.3,53.0124,32.5464,264.792,3.90118
53377.8,34062,21.5849,2.90436,119.877,3.90237
71965.6,44044.9,23.7074,29.0471,180.214,3.9071
62075.7,33764.6,9.98946,13.0703,174.341,3.90838
89035.6,42441.6,53.0124,15.975,217.409,3.90844
60300.7,37896.8,16.9258,41.196,123.921,3.9095
92672.6,53937.1,43.485,41.6582,201.015,3.91362
102539,70035,46.6952,28.3208,289.48,3.9148
88149.3,62113.1,68.3547,31.0938,381.881,3.91825
57072,60078.3,26.9171,16.5031,275.031,3.91999
57340.9,43614.2,25.2087,57.5062,233.549,3.92247
24507.6,26492.1,29.0398,11.4859,120.094,3.92347
42035.1,34601.2,22.0508,29.3112,162.436,3.92401
32067.4,44004.4,22.5685,22.2468,166.741,3.92547
54852.1,51847.2,61.2047,33.999,242.278,3.92586
96959.9,65365.4,41.5692,50.4405,295.603,3.92745
98317.2,51996,17.7541,38.0927,158.271,3.92777
37792.1,22899.5,42.0352,52.5535,125.437,3.92999
62054,27877.5,8.54014,15.7769,172.764,3.93088
72678.2,77680.4,88.5721,79.9482,343.324,3.93188
36665.5,29977,26.9689,16.173,90.4118,3.93824
78439,65455,74.8825,30.4336,356.783,3.94008
40016.8,37509.6,29.1951,4.22455,150.221,3.9449
90144.6,42641.3,19.3071,41.5922,146.769,3.94951
80064,39043.6,21.7402,21.3225,231.134,3.95251
49202.1,29322.7,56.6371,2.24427,159.707,3.97327
60571.7,40284.4,17.0294,73.4215,178.209,3.97403
39106.7,27083.4,44.0545,-5.0945,174.771,3.97925
62739,43538,53.5302,21.1904,246.886,3.98414
80041.7,47734.8,51.2,27.1324,269.242,3.9868
49342.5,28389.7,42.1387,19.5399,148.064,3.98706
80441.5,40354.9,42.3976,18.8798,261.752,3.98757
91455,45009,37.6342,35.3195,190.444,3.9893
114046,72210.3,34.4241,26.01,308.391,3.9932
25868.2,23327.1,38.5144,28.2548,102.083,3.99341
37228.3,50672.1,32.5603,80.7301,288.565,3.9973
54038,44336.5,17.4952,31.556,136.76,3.9987
30938.8,18980.8,20.7048,20.2662,95.1987,4.001
38303.8,24284.2,32.3532,20.8603,110.335,4.00166
41637.1,20973.3,54.6694,3.43244,137.336,4.00257
77524.4,73987.7,15.4764,49.7801,263.519,4.00381
52977,41961.8,40.3265,11.4859,177.207,4.00383
105063,61201.7,43.8474,61.9307,288.495,4.00638
28122.2,25796.3,52.2356,33.999,172.119,4.01331
102830,86171.5,55.2907,25.7459,328.576,4.01453
54283.8,42000.9,45.349,36.7721,224.453,4.01606
54773,37562.5,23.6038,25.8779,174.914,4.01916
83738.1,50579,41.8799,24.3594,217.48,4.0212
76969.5,45731,26.0888,16.5031,235.963,4.02154
55313.6,30219.1,10.8177,9.50548,180.644,4.02542
79752.3,54769.1,66.1597,120.281,375.078,4.02664
58650,27656.7,34.1653,7.5251,109.467,4.03062
88668.3,80322.8,60.6425,57.242,407.432,4.03224
24717.6,24669.5,35.3043,33.7348,83.1527,4.03231
41683.7,27328.1,34.683,31.0278,152.594,4.03369
71714.4,48826.6,34.3724,8.38326,214.489,4.03524
66092.6,40940.1,20.8083,18.8798,212.922,4.03584
38473.4,16672.4,37.3235,18.5497,103.097,4.03605
93876.6,47545.1,18.3235,-1.42894,198.159,4.03737
38414.8,35677.9,18.7376,27.0003,145.617,4.03897
85368.2,57148.8,40.5854,41.6582,220.896,4.04083
50640.3,30547.6,25.0534,-2.60938,91.2824,4.04308
60123.8,55153.3,70.1915,17.9555,291.592,4.04337
95533.9,61638.1,106.122,48.3274,378.897,4.04696
67887.9,34088.6,9.88594,8.25124,184.937,4.04737
99024.1,41489.2,13.4576,14.2585,207.934,4.04766
80054.1,53405.3,22.2578,42.7807,248.374,4.04801
125105,67437.9,55.9639,82.2285,406.879,4.05008
90793.3,56623.5,106.983,39.2812,295.392,4.05111
64401.9,25467,32.8192,9.30744,127.602,4.05441
31761.8,22144.3,19.5141,-3.47917,59.2609,4.05812
93030.5,48729.5,24.018,13.5324,187.369,4.05924
105998,83711.5,35.7185,27.3965,376.814,4.06063
42983.5,29605.5,15.114,7.59112,176.777,4.06343
91466.9,52306.6,22.2061,97.8418,289.128,4.06598
99626.9,50441.7,31.1106,16.7672,202.014,4.06967
55705.7,29903,18.0129,19.4079,170.399,4.07535
99915.7,58929.5,48.4557,25.4158,279.264,4.07577
57582.4,22140.2,44.4687,6.53493,147.056,4.07717
112855,47373.7,64.117,18.6817,281.308,4.07808
55420.2,41509.2,21.0672,3.8945,192.659,4.08208
56972.8,38919.6,50.9929,21.2565,194.374,4.08292
66440.5,37889.8,48.1968,36.2439,186.511,4.08516
67911.6,40346.6,37.3753,46.4785,206.722,4.08794
84706.4,30669.8,16.7705,0.396044,176.204,4.09036
68980.3,50895.6,62.4823,36.9041,296.728,4.09424
84002.6,50797.7,35.5114,36.64,234.117,4.09448
40434.2,40650.1,22.8791,55.6572,158.127,4.0959
76317.6,58832.5,45.7632,10.7597,214.917,4.10103
71581,58153.8,21.0154,37.1683,257.791,4.10334
93402.4,52029.7,21.0672,19.9361,257.437,4.10722
65569.6,46146.8,52.857,27.5945,179.498,4.10905
73030.6,45551.2,30.2823,28.849,169.323,4.11336
61329.9,34194.3,43.8474,70.2516,163.369,4.12083
68532.1,30920.2,23.345,23.6332,138.201,4.12182
55437.2,49724.3,60.8469,-2.17448,288.776,4.12598
76980.3,38323.3,12.6294,18.0875,166.024,4.12606
44106.4,23489.6,23.9145,39.0171,168.248,4.12816
57206.4,37093.7,21.999,2.77234,136.544,4.12926
43915.8,32446.4,49.1806,2.50831,134.382,4.12975
130652,69308.6,63.0954,59.5533,341.229,4.13049
66582.5,43848.9,30.8518,7.06302,192.088,4.13499
98308.1,67633.6,63.7084,53.9403,413.509,4.13628
46382.9,26046.5,16.5635,14.0605,183.22,4.14051
27232.8,19212.1,66.3129,23.5012,97.8083,4.14111
44828.9,26558.9,35.4079,45.7521,198.374,4.1422
84861.1,40529.3,20.6013,39.7434,214.204,4.1496
43961.4,29378.1,40.223,17.5594,131.93,4.1511
90482.5,46392.7,53.9444,58.4307,231.986,4.15544
77076.9,51410.8,24.018,6.00684,230.281,4.15916
101468,58637.5,58.2394,4.29056,281.308,4.16859
65160.6,29574.9,74.9844,12.08,180.644,4.174
37631.6,27097.5,20.653,15.7109,131.642,4.17435
62981.8,42862.8,46.3845,-9.50558,244.122,4.17741
67933.5,88113.2,37.686,56.1194,350.092,4.17903
107350,49995.7,3.88177,46.0163,267.194,4.18659
123090,61564.9,52.0803,2.11225,315.547,4.19139
81236.6,72285.7,12.4741,26.5382,317.02,4.19403
99858.9,59899,44.2616,45.8182,222.034,4.19788
65513.9,40707.6,42.3458,6.00684,159.133,4.19919
82834.8,60169.9,57.6727,28.5849,302.422,4.20052
72894.3,47143.3,44.7794,15.4468,156.978,4.20385
122710,65641,55.2389,48.0633,323.816,4.20407
64623.3,30837.8,9.98946,-3.23066,173.696,4.20519
75144.3,41144.4,36.5987,8.84535,234.898,4.20581
29590.8,24922.9,17.0294,20.0681,115.035,4.20635
69851,38213.2,31.3177,53.2139,198.731,4.20833
39024.6,20912.8,21.4813,30.0374,85.5491,4.20884
21826.9,29105.7,58.1883,10.1656,181.216,4.21077
71468.4,40856.1,63.453,4.22455,246.674,4.21217
55734.7,36026.3,23.6556,19.4739,134.598,4.21266
38155,24427,6.46972,57.5722,162.938,4.21586
52050.1,23462.2,33.4404,19.2099,121.683,4.21804
102271,39200.2,16.8223,10.6937,199.944,4.22025
67845.3,39825.8,64.3724,16.4371,207.292,4.22159
97289.9,82734,71.6707,37.9606,343.603,4.22292
43873.7,28776.8,37.1164,22.907,128.179,4.2321
68995.6,31326.6,31.1624,26.4721,93.1683,4.23263
102866,65614.5,63.3508,27.7266,296.447,4.2405
86823.8,50654.8,11.5423,28.0567,248.162,4.24144
101865,53368.5,51.7178,27.0003,283.423,4.24848
34026.4,28004.9,48.9217,0.396044,152.45,4.24869
37248.4,28716.1,37.1164,38.2247,117.565,4.25366
37834.5,27757.8,66.2619,93.9422,175.057,4.25472
57885,32477.9,62.0735,31.8861,188.299,4.25521
23051.8,34269.3,44.0545,65.5628,221.465,4.25805
47921.4,40574.6,53.5819,45.1579,231.489,4.26506
71273.8,30035.8,36.1327,5.87482,187.655,4.27222
105393,38450.2,28.0561,8.5813,181.503,4.27399
120594,60449.1,32.1461,43.309,317.02,4.27825
54827.6,57570.7,49.3877,13.7964,237.95,4.2796
88405,36594,41.1032,42.8468,180.286,4.2835
100486,66037.9,86.0814,16.3051,326.056,4.28589
109477,70275.8,17.1847,18.8137,281.308,4.28605
47855,37993.1,30.3858,30.7637,217.907,4.28717
74174.9,50255,28.1079,3.76248,231.915,4.28842
