"FSC-A","SSC-A","APC-A","FITC-A","Time"
79134.3,68820.9,5814,1091.82,69.5705
47194.6,66495.9,40.8,840.72,69.5715
77046.3,45118,15909.5,664.95,69.5725
75242.8,70114.6,356.15,765.39,69.5735
77841.9,53777.2,38.25,582.18,69.5756
39014.9,47537.9,15.3,745.86,69.5766
55153.1,41232.5,-11.05,594.27,69.5766
55378.2,55252.2,16.15,626.82,69.5786
57418,47359.3,47.6,648.21,69.5848
89780.3,65244.2,522.75,749.58,69.5889
63709.6,54412.4,28.9,619.38,69.5889
49679.9,49632.2,34,519.87,69.5909
48600,43163.2,10449.1,1064.85,69.5909
79904.6,47038.5,-10.2,720.75,69.5909
66228.1,79242.5,236.3,941.16,69.594
47826.6,61648.8,27.2,839.79,69.5981
40366.6,40508,-12.75,629.61,69.5981
69535.8,56545.9,133.45,622.17,69.6073
47316.3,37607.3,19.55,630.54,69.6103
52574.5,51348.1,39.95,684.48,69.6175
58130.6,69818.8,50.15,904.89,69.6195
73311.2,58191,65.45,651.93,69.6216
61135.7,51122.1,29.75,531.03,69.6226
29642.4,46796.7,16802,449.19,69.6226
55988.9,41169.2,5834.4,694.71,69.6267
54864.7,54997.4,77.35,598.92,69.6277
49741.6,45305.9,17,585.9,69.6288
34308.1,55136,6557.75,1296.42,69.6328
56887.9,55820.5,256.7,773.76,69.6349
29866.7,41694.7,9119.65,972.78,69.638
68316,65611.5,-22.95,837,69.641
59889.9,77104.4,31393.1,776.55,69.6512
84045.7,66547.1,102.85,1064.85,69.6512
69461.5,86021.3,75091.6,1012.77,69.6512
87790.3,69989,16.15,1034.16,69.6533
40756.1,35228.4,30.6,397.11,69.6543
54967.4,60472.3,7.65,705.87,69.6656
66472.2,68744.7,130.05,722.61,69.6666
64732.6,66932.1,327.25,848.16,69.6717
59286.3,59537.7,55.25,987.66,69.6727
65885.2,52504.1,2.55,748.65,69.6737
52312.2,49101.2,43.35,557.07,69.6768
73167.4,75966.1,240.55,733.77,69.6768
73635.9,70815.8,107.95,930,69.6778
36544.6,41298.5,14.45,544.98,69.685
74173.9,55961.8,47.6,872.34,69.6911
58159,40417.8,5.1,595.2,69.6921
45472.4,43509.1,2.55,696.57,69.6952
50804.1,39901.6,16.15,501.27,69.6952
68177.8,44724.6,68,747.72,69.6983
58053.2,58107.3,50.15,730.05,69.7054
49620.7,50293.5,29.75,794.22,69.7054
49877.4,35857.1,201.45,653.79,69.7095
79229.1,66754.5,51,864.9,69.7126
32337.9,37426,71.4,480.81,69.7136
68436.9,44025.3,-0.85,719.82,69.7146
81828.2,59177.8,44.2,863.04,69.7167
44816.7,56310.6,1695.75,743.07,69.7177
53008.2,46490.7,39.95,593.34,69.7208
30554.8,45102.2,42.5,572.88,69.7238
56617.7,64618.3,34.85,1049.04,69.731
55623.9,56607.2,34.85,824.91,69.732
55251.8,63681.8,66.3,792.36,69.733
50915.5,34380.2,13.6,590.55,69.7341
108779,84468.2,79.9,1113.21,69.7382
65319.6,56558.9,41.65,667.74,69.7443
68762.4,55517.3,59.5,764.46,69.7463
54911.3,53949.3,140.25,609.15,69.7474
56998.5,47780.6,58.65,510.57,69.7494
78408.3,76562.2,0.85,1079.73,69.7504
49270.7,41881.6,22.95,540.33,69.7525
81367.6,57041.6,-5.1,730.98,69.7545
44029.9,44913.4,6.8,497.55,69.7555
39883.9,36397.4,30645.9,657.51,69.7586
68145.4,54203.2,2.55,634.26,69.7607
45127.2,58558.4,28.9,675.18,69.7607
43469.8,36779.6,13.6,429.66,69.7627
58155.1,33379.6,38.25,407.34,69.7627
69290.1,47497,43.35,630.54,69.7647
53251.5,59348.9,-37.4,923.49,69.7668
42928.6,54412.4,23.8,645.42,69.7678
52093.4,50829.2,20.4,703.08,69.7709
51298.7,62466.2,71.4,849.09,69.7709
48799.9,47336.1,28.05,561.72,69.7719
61703,52441.8,85.85,716.1,69.774
50615.3,55408.5,5.1,633.33,69.7791
113292,74701.3,41.65,992.31,69.7821
61915.5,63178.6,260.95,955.11,69.7862
50448.6,58616,23.8,728.19,69.7913
67529.2,57918.5,28.05,852.81,69.7913
85998.6,56740.2,-22.95,1698.18,69.7944
46946.5,44499.6,17.85,464.07,69.7944
62307.3,46128.9,46.75,544.05,69.7954
56628.8,39769.6,23.8,558,69.7985
47298.1,71756.9,59.5,1065.78,69.8036
105229,65806.8,114.75,871.41,69.8067
54557.4,37192.6,31.45,648.21,69.8077
44856.2,40144.4,42.5,464.07,69.8108
73011.8,51962.8,68,773.76,69.8118
52983.7,63479.9,13.6,692.85,69.8138
57088.6,43905.3,8.5,462.21,69.8149
82719.3,49401.6,-0.85,764.46,69.8179
58803.7,57565.1,-1.7,744,69.8189
51538,67063.2,5984,1340.13,69.82
34320.8,47966.6,68,661.23,69.82
62604.3,63625,38.25,941.16,69.822
64501.9,68185.7,51,1082.52,69.823
99689.3,69712.8,40.8,936.51,69.8302
77703.6,80330.6,63.75,868.62,69.8333
59628.4,44453.1,144.5,563.58,69.8343
29747.5,44472.6,40.8,406.41,69.8353
49874.3,55760,34.85,959.76,69.8425
58129.8,50865.4,28.9,584.97,69.8435
72737.7,81501.5,25.5,824.91,69.8455
71547.9,53673.1,56.95,750.51,69.8537
61008.5,40298.8,140.25,507.78,69.8547
55483.3,54671.9,47.6,924.42,69.8547
52119.5,66423.4,44240.8,2976.93,69.8558
55240,58905.3,744.6,693.78,69.8588
43609.6,41579.4,38.25,501.27,69.8609
47959.3,42555.9,23318.1,3192.69,69.8619
72009.3,68168.1,42.5,714.24,69.8629
32107.2,43111.1,14771.3,599.85,69.8742
58091.9,78536.6,-27.2,984.87,69.8803
53188.3,49124.5,23.8,667.74,69.8854
39389.4,35000.6,15.3,644.49,69.9069
88878.2,77305.3,14095.6,2282.22,69.91
48990.3,40516.4,60.35,439.89,69.913
62073.5,56518,59.5,727.26,69.9212
82630.8,51449.5,22.95,655.65,69.9243
58521.6,61885.9,29.75,840.72,69.9263
44129.4,49833.1,-15.3,746.79,69.9273
53201.8,50846.8,44.2,597.06,69.9294
70159.9,51931.2,29.75,590.55,69.9304
54909,56597.9,-9.35,647.28,69.9335
77623,48270.7,61.2,841.65,69.9376
52335.1,47023.6,59.5,646.35,69.9406
46863.6,41909.5,10.2,373.86,69.9437
43387.6,65419,5.95,788.64,69.9509
87431.7,55513.6,108.8,566.37,69.9519
67269.3,66477.3,70.55,842.58,69.9519
71186.1,61218.2,49.3,702.15,69.9539
71475.2,61080.5,164.05,966.27,69.9549
54190.8,52213.9,174.25,810.03,69.958
57381.7,59367.5,6460,730.98,69.9611
74055.4,81844.6,45.9,951.39,69.9611
57580.7,54569.6,14.45,545.91,69.9611
79331,61713.9,4.25,800.73,69.9641
42232.6,40005.8,65.45,461.28,69.9713
35770.4,42860.9,4582.35,565.44,69.9734
57591,38321.6,31.45,451.05,69.9754
80222.1,62229.1,56.95,742.14,69.9815
68964.6,57047.1,83.3,677.04,69.9887
42014.6,44948.8,12.75,584.97,70.003
49357.6,49202.6,31.45,743.07,70.0081
63113.1,45814.6,48.45,601.71,70.0163
58864.5,45001.8,30.6,1096.47,70.0306
71609.6,52795.2,56.1,600.78,70.0316
40438.5,38719.6,52.7,524.52,70.0388
41849.5,28253.4,12.75,418.5,70.0419
64921.4,53508.5,19.55,771.9,70.0419
53707.4,59473.5,4.25,786.78,70.0449
87434.8,65298.1,51.85,1085.31,70.047
60402.6,39488.7,48.45,799.8,70.047
63208.7,52034.4,1.7,544.98,70.05
60160.1,26554.3,7.65,350.61,70.05
83426.4,54794.7,12.75,770.97,70.0511
41965.6,48713.4,25.5,567.3,70.0531
59086.5,64100.2,45.9,789.57,70.0562
61300.8,62093.3,-5.1,664.02,70.0572
59855.9,66331.3,109.65,882.57,70.0603
52644.8,70532.1,54.4,718.89,70.0623
83979.4,64244.4,7191.85,7768.29,70.0623
43944.5,59274.5,80.75,766.32,70.0633
49153,72775.3,30.6,798.87,70.0644
85226,47034.8,11.9,850.02,70.0644
97906.3,77162.1,12.75,801.66,70.0674
55113.6,45953.2,27.2,578.46,70.0695
59314,69019,42.5,1727.94,70.0715
68684.2,63506.9,85,826.77,70.0715
59486.2,46344.7,56.95,1015.56,70.0736
64963.3,50422.7,12.75,693.78,70.0736
59437.2,55771.2,101.15,817.47,70.0787
41355.7,42382,26.35,466.86,70.0807
58567.4,71756.9,1912.5,802.59,70.0817
83348.2,57255.4,-24.65,708.66,70.0858
40033.2,47178,45.9,607.29,70.0869
41082.4,66445.7,73.1,709.59,70.0879
59477.5,66551.7,175.1,964.41,70.0899
53795.1,43589.1,40.8,518.94,70.093
63839.1,45247.3,-5.1,783.99,70.094
62702.3,74033.6,34,871.41,70.094
50161.8,40387.1,23.8,569.16,70.094
57408.5,36135.1,29.75,604.5,70.094
35470.2,55136,113.9,783.06,70.0961
63531,63951.4,87.55,749.58,70.0971
89317.4,74803.6,74.8,1105.77,70.0981
47411.9,48545.1,102,714.24,70.0981
59297.4,50765,-1.7,660.3,70.1002
33973.9,49410,32.3,637.98,70.1104
82776.2,67515.2,14.45,802.59,70.1104
49796.1,39807.7,25.5,505.92,70.1114
54265.9,34659.2,-2.55,475.23,70.1124
69117.9,39309.2,27.2,755.16,70.1145
49743.9,56307.8,22.95,518.01,70.1329
47076.9,55729.3,74.8,779.34,70.1339
59702.7,75836.9,11.05,893.73,70.137
72938.3,50386.5,26.35,508.71,70.137
73324.6,54688.7,67.15,622.17,70.139
48513.1,42753,63.75,540.33,70.14
61476.2,53200.7,45.9,717.03,70.1451
39564,38045.4,33.15,509.64,70.1462
55319,47631.8,39.95,629.61,70.1472
56534.8,47984.3,11.9,705.87,70.1482
32029,55221.5,3413.6,575.67,70.1523
43263.6,49776.4,54.4,609.15,70.1554
35272.7,48836.2,249.05,653.79,70.1554
63064.1,56529.1,10.2,698.43,70.1554
95003,55682.8,6.8,899.31,70.1574
63000.1,45206.4,28.05,600.78,70.1584
44904.4,41956.9,-3.4,422.22,70.1584
52633,42260.1,-10.2,651.93,70.1595
55133.3,54166.9,14.45,678.9,70.1656
55401.1,55104.4,26.35,606.36,70.1707
37958.7,39778,13.6,860.25,70.1728
109134,81539.6,32.3,1344.78,70.1748
61981,60920.6,350.2,778.41,70.1779
28931.4,57177.3,28.9,726.33,70.1799
84805.7,69524,5.95,906.75,70.183
68301,79754.9,38995.4,930.93,70.183
70791.9,70778.6,33.15,944.88,70.1861
79320.7,45255.7,35.7,733.77,70.1871
54520.3,41307.8,44.2,481.74,70.1881
75639.3,63556.2,89.25,697.5,70.1922
69199.3,74267,81.6,771.9,70.1922
52819.4,79382.9,2405.5,1063.92,70.1942
47498.8,39100,40.8,383.16,70.1973
44356.1,44096.9,40.8,532.89,70.1993
43021,43365,43.35,684.48,70.2004
60532.2,73529.5,75.65,1665.63,70.2024
97284.6,86762.5,71.4,1066.71,70.2034
58566.7,45757.9,2.55,572.88,70.2055
64465.6,50951,23.8,594.27,70.2075
67556.1,60022.2,21.25,637.98,70.2106
57516.7,45609.1,63.75,400.83,70.2106
64987,48282.8,2.55,636.12,70.2137
67007.8,63996.1,62.9,651,70.2167
73126.4,72401.4,0.85,1732.59,70.2177
56428.9,30343.1,2.55,480.81,70.2218
57832.7,38850.8,1.7,490.11,70.231
47815.5,61734.3,64.6,828.63,70.2321
72080.4,47132.4,121.55,808.17,70.2351
57918.9,64279.7,44.2,973.71,70.2413
103871,67023.2,24.65,991.38,70.2443
44043.3,35881.3,37.4,591.48,70.2495
32134,36754.5,32.3,600.78,70.2505
69396.8,51080.2,21.25,483.6,70.2627
41081.6,42182,23.8,606.36,70.2771
65227.1,71384,8.5,1352.22,70.2771
53506.7,39857.9,39.95,512.43,70.2822
77476.9,45049.2,24.65,737.49,70.2842
73262.2,44031.8,-4.25,669.6,70.2852
32962,36881.9,5.95,359.91,70.2852
81175.7,78894.7,22.1,891.87,70.2883
43031.3,43504.5,17.85,863.04,70.2893
76695.6,52135.8,31.45,652.86,70.2934
66671.3,59773.9,50.15,839.79,70.2934
89498.3,63412.1,71.4,1048.11,70.3006
40257.6,48130.3,37.4,606.36,70.3047
39443.9,48494.9,35.7,592.41,70.3067
66680,54389.2,21.25,603.57,70.3159
90200.6,73311,102.85,949.53,70.318
30118.8,42032.3,810.9,673.32,70.3231
29844.6,38622.9,13.6,394.32,70.3282
55824.6,80779.8,7.65,1002.54,70.3292
63854.1,56157.1,56.95,728.19,70.3333
52124.2,37907.7,28.9,607.29,70.3486
86485.2,67448.2,-11.9,826.77,70.3527
42930.2,48192.6,82.45,760.74,70.3538
82343.3,78894.7,90.95,1139.25,70.3578
46412.5,50695.2,281.35,527.31,70.3599
54905.8,45733.7,31.45,595.2,70.3691
87840.9,53143.9,96.9,910.47,70.3701
71662.5,59023.4,115.6,715.17,70.3722
59053.3,53477.8,19.55,572.88,70.3722
26597.7,55388,22.1,613.8,70.3742
74072.8,69023.7,46.75,871.41,70.3773
70619.7,48964.5,34.85,778.41,70.3814
62405.3,61694.3,28.05,673.32,70.3824
66529.9,63546,40.8,546.84,70.3865
53588.9,63558.1,24.65,841.65,70.3875
31198.7,47470.9,51.85,580.32,70.3875
73680.1,72410.7,79.05,850.02,70.3895
60318.9,64015.6,58.65,808.17,70.3926
45398.1,36074.7,6.8,571.95,70.3947
72622.3,50263.7,-2.55,635.19,70.3977
35250.6,64486.2,29.75,744,70.4008
46648.7,74233.5,12816.3,1037.88,70.4018
53623.6,30938.3,9.35,302.25,70.4018
68807.4,37398.1,10.2,579.39,70.409
71862.4,51076.5,26.35,696.57,70.409
83674.4,75247.2,74.8,771.9,70.4151
86493.2,87360.5,19.55,1016.49,70.4192
25957,48581.3,16.15,577.53,70.4202
71913.7,65187.4,5.1,812.82,70.4253
68811.4,50513.9,34,748.65,70.4294
37875.8,36702.4,19325.6,328.29,70.4325
91846.2,57395.9,11.9,730.05,70.4437
52113.1,41659.4,54.4,545.91,70.4458
52057.1,52108.8,34.85,677.04,70.4488
55915.4,47242.1,37.4,785.85,70.4499
60015.5,48578.6,27.2,627.75,70.4509
38603.4,45309.6,-8.5,705.87,70.454
41997.2,50152.1,7541.2,605.43,70.456
85347.6,78538.5,63.75,1098.33,70.457
47459.2,37785.9,14.45,435.24,70.4662
78733.8,87843.1,29.75,992.31,70.4703
47268.9,40559.2,44.2,409.2,70.4713
45352.3,55097.9,59.5,692.85,70.4724
41326.5,51654.1,51.85,498.48,70.4734
66479.3,79127.2,338.3,965.34,70.4754
60228,44725.6,33.15,469.65,70.4806
69230.1,63829.6,39.1,702.15,70.4826
23737.1,41241.8,7.65,482.67,70.4826
70435.6,68715.8,5.1,717.03,70.4857
98712.9,79500.1,50.15,1053.69,70.4908
51135.1,42441.5,4.25,582.18,70.502
82724.9,62974,62.9,987.66,70.503
50859.4,43259.9,59.5,665.88,70.5071
68938.6,61641.3,192.1,742.14,70.5112
37564.5,40060.7,39.1,401.76,70.5112
74237.1,61774.3,22.1,697.5,70.5153
57283.7,42904.6,11.9,505.92,70.5174
33637.4,45331,85,653.79,70.5266
85240.2,83191.3,179.35,1170.87,70.5266
72418.5,66637.3,299.2,962.55,70.5307
82990.3,63418.6,64.6,883.5,70.5337
41272,38935.4,51.85,630.54,70.5358
60668.1,54976,50.15,684.48,70.5358
53333.7,61093.6,11.9,611.94,70.544
67043.4,50497.1,22.1,494.76,70.544
63623.4,39665.4,473.45,662.16,70.546
60135.6,68487.1,46.75,889.08,70.547
51092.5,64845.2,98.6,836.07,70.5511
43646.7,62577.8,36.55,761.67,70.5552
35346.2,45636,44.2,524.52,70.5572
38564.6,42441.5,45.9,504.99,70.5603
32077.2,40682.9,44.2,394.32,70.5624
25249.2,36223.5,66.3,567.3,70.5675
48435.7,58505.4,11.05,797.94,70.5726
35377,37780.3,-4.25,432.45,70.5726
49772.4,56647.2,34.85,755.16,70.5746
53038.2,46609.7,147.05,796.08,70.5777
109755,70336.8,16832.6,5084.31,70.5787
60683.9,57673,30.6,636.12,70.5787
44212.4,52050.2,14.45,475.23,70.5859
62983.5,62364.9,75.65,721.68,70.593
56419.4,66289.5,51,799.8,70.5971
35958.4,32730.4,22099.2,673.32,70.6012
55056.7,52332,57.8,968.13,70.6053
70678.9,48764.6,-5.1,518.01,70.6073
73035.5,42700.9,70.55,779.34,70.6125
72399.6,64300.2,64.6,816.54,70.6196
52718.3,53224.8,12.75,606.36,70.6227
53612.6,45145,21.25,641.7,70.6298
90320.7,75596.9,17,1049.97,70.636
57835.1,45157.1,5432.35,586.83,70.638
43578.8,39763.1,51.85,658.44,70.6452
48220,43418,10.2,641.7,70.6462
49111.1,48518.1,-5.1,662.16,70.6503
86840,65369.7,16.15,683.55,70.6523
55825.4,73513.7,62.05,714.24,70.6544
51686.5,51099.8,3972.05,663.09,70.6564
40563.3,53591.2,18.7,576.6,70.6605
64949.1,44979.4,17.85,655.65,70.6615
36677.3,48443.7,48.45,637.05,70.6636
64234.9,68343.8,1914.2,1107.63,70.6636
73816.8,57798.6,98.6,761.67,70.6636
88442.1,77222.5,40.8,978.36,70.6707
58035.8,66194.6,534.65,818.4,70.6718
56669.1,56479.8,40.8,627.75,70.6718
54329.9,67133.9,62.05,906.75,70.6728
32975.4,49612.7,17479.4,697.5,70.6748
47932.5,74158.2,46.75,926.28,70.6759
57855.7,53044.4,25.5,837.93,70.6759
43149.8,50164.2,51,753.3,70.6799
77451.6,70411.2,71.4,796.08,70.6799
50429.7,47800.1,25.5,743.07,70.684
41885,36602.9,22.1,608.22,70.6871
59825.1,47001.3,-1.7,894.66,70.6963
70999.7,69989,65.45,828.63,70.7076
43718.6,49596,3.4,584.04,70.7096
80605.3,60032.4,103.7,894.66,70.7147
45528.5,37701.3,26.35,515.22,70.7198
69840.7,44150.8,-5.1,636.12,70.7239
91541.2,83303.8,391.85,1568.91,70.726
60322.8,41176.7,77.35,583.11,70.727
87614.2,70634.4,29.75,933.72,70.7341
73498.4,60658.3,29.75,687.27,70.7362
55917,65047,18.7,779.34,70.7382
34323.9,39147.4,86.7,494.76,70.7423
47498.8,47934.1,31.45,708.66,70.7423
76890.7,45611.9,60.35,616.59,70.7474
29275.8,49272.3,36.55,430.59,70.7474
45199.1,52985.8,54.4,486.39,70.7495
47244.4,47193.8,37.4,560.79,70.7597
68890.4,45673.2,5.95,599.85,70.7669
45753.6,57395.9,76.5,584.04,70.772
100275,71111.5,44.2,1079.73,70.7843
62009.5,41401.7,28.9,641.7,70.7873
42689.2,38977.2,7.65,595.2,70.7904
64838.5,38290.9,17.85,499.41,70.7935
53372.4,47550.9,158.95,610.08,70.7975
57987.6,59961.8,867,703.08,70.7986
81170.1,68900,84.15,871.41,70.8006
51258.4,36919.1,39.95,584.04,70.8027
34937,44030.9,2.55,583.11,70.8119
67255.9,66625.2,53.55,783.99,70.8149
33856.2,45590.5,2354.5,494.76,70.82
50841.2,63676.2,22301.5,2165.97,70.8241
52564.2,38883.3,110.5,462.21,70.8252
62536.4,42519.6,62.9,711.45,70.8262
43315.7,59739.5,86.7,997.89,70.8272
82072.3,75260.2,27.2,958.83,70.8272
28510.3,48827.8,4.25,711.45,70.8313
56068.7,52036.3,248.2,705.87,70.8333
49753.4,59419.6,55349.5,724.47,70.8395
43641.2,37082.8,3055.75,350.61,70.8425
33675.3,45310.5,137.7,526.38,70.8425
63633.7,68663.8,369.75,730.05,70.8446
60189.3,49976.3,16.15,757.95,70.8456
31406.5,53449,41.65,591.48,70.8476
70948.3,48214,136.85,655.65,70.8487
27439.9,39645.9,9.35,579.39,70.8507
56444.7,61096.4,96.05,887.22,70.8517
45951.1,48974.7,38.25,772.83,70.8568
38140.4,52089.3,43.35,544.05,70.8589
49610.4,42836.7,21.25,610.08,70.8599
86651.9,80751.9,75.65,984.87,70.8609
74894.4,47315.6,12.75,610.08,70.865
90836.6,73786.2,56.95,911.4,70.8671
68948,49248.1,68,416.64,70.8732
69708.8,34861.1,49.3,490.11,70.8753
70435.6,75602.5,88.4,1275.03,70.8763
85530.9,78635.2,61.2,803.52,70.8773
42837,47531.4,17,454.77,70.8783
87115.7,75420.2,71.4,887.22,70.8793
55623.9,48383.2,60.35,679.83,70.8834
48179.7,58508.2,22.95,679.83,70.8865
48197.9,48075.4,49.3,570.09,70.8875
54496.6,51844.7,42.5,766.32,70.8875
78253.5,79518.7,82.45,941.16,70.8885
43905,50320.4,-21.25,719.82,70.8906
57768,62824.3,33.15,912.33,70.8906
70211.2,87252.6,4.25,2394.75,70.8906
40666,42205.3,46.75,585.9,70.8916
61192.6,64756.8,63.75,727.26,70.8967
49197.2,51442.9,9.35,451.98,70.8978
41171.6,59356.3,31.45,690.99,70.9008
52852.6,43318.5,2588.25,516.15,70.9008
50458.1,44205.7,148.75,646.35,70.907
44733,40616.8,25.5,513.36,70.9182
57064.1,42425.7,45.9,599.85,70.9192
90689.6,73475.6,30.6,1025.79,70.9213
53402.4,50540.9,441.15,744,70.9233
46877.8,45934.6,51,581.25,70.9325
64183.6,61409.8,53.55,755.16,70.9335
62022.1,30417.5,23.8,426.87,70.9346
55980.2,46376.3,37.4,613.8,70.9366
81150.4,80012.5,39.95,930,70.9438
69971.9,66285.8,9.35,797.94,70.9458
72618.4,65210.7,161.5,812.82,70.9458
53092,63683.6,29.75,886.29,70.954
52305.9,45607.2,176.8,641.7,70.955
94111.1,69682.1,121.55,819.33,70.9591
66210.7,70287.5,80.75,844.44,70.9591
53636.3,42988.3,36.55,650.07,70.9642
78697.4,48625.1,53.55,620.31,70.9663
52211.1,40820.5,861.05,516.15,70.9663
66040.8,45636,20.4,577.53,70.9704
62235.4,49435.1,22.95,786.78,70.9714
62220.4,30937.4,373.15,386.88,70.9744
66716.3,52613.8,23.8,688.2,70.9785
68650.2,75048.2,5.1,1099.26,70.9806
66574.1,51112.8,46.75,918.84,70.9826
35048.4,56235.2,45.9,766.32,70.9826
51673.9,67979.3,-22.1,801.66,70.9918
69359.6,72152.2,-32.3,808.17,70.9929
68628.1,58856.9,156.4,744,70.9949
44799.3,49329.1,2574.65,617.52,70.9969
58674.9,76363.2,41.65,846.3,70.9969
59574.7,58752.8,9.35,778.41,70.9969
55034.6,75909.4,12.75,692.85,71
63811.5,63137.7,-5.95,810.96,71.0031
48501.3,45823.9,39.1,624.96,71.0051
41381,52220.4,-15.3,446.4,71.0082
53380.3,56605.4,68,835.14,71.0092
49569.3,67858.4,7961.95,862.11,71.0143
57266.3,53806.1,36.55,747.72,71.0205
38642.1,48514.4,22.1,660.3,71.0205
78261.4,60194.2,48.45,782.13,71.0256
64618.8,55052.3,30.6,823.98,71.0266
45547.5,48997.1,14.45,434.31,71.0307
50097.9,41883.5,22.1,478.95,71.0338
74566.5,72281.5,37.4,1028.58,71.0348
62797.1,42229.4,386.75,2030.19,71.0471
49999.9,42358.7,26.35,422.22,71.0552
54931.9,35854.3,67.15,1052.76,71.0573
24305.1,42529.8,-0.85,432.45,71.0624
47283.9,37862.2,21.25,606.36,71.0655
66697.3,45360.8,41.65,569.16,71.0747
53186,58930.4,12.75,714.24,71.0767
73868.2,35613.4,51,483.6,71.088
56084.5,72002.5,81.6,754.23,71.089
75318.6,60024.1,40.8,990.45,71.0931
97941.8,57339.2,49.3,689.13,71.0941
87179.7,69868.1,50.15,866.76,71.0951
25105.4,36748,44777.2,719.82,71.0982
111369,62865.2,29.75,809.1,71.1012
55367.9,55931.1,28.05,770.97,71.1064
42175.7,53353.2,27.2,625.89,71.1135
43075.5,36212.3,2562.75,735.63,71.1145
74537.3,57842.3,63.75,928.14,71.1166
63070.4,51067.2,210.8,779.34,71.1248
79748.9,55141.6,153.85,764.46,71.1248
60548,76780.8,11283.8,827.7,71.1268
39625.6,50802.2,107.1,661.23,71.1319
67413.9,52027,-2.55,543.12,71.1319
80961.6,64166.3,58.65,762.6,71.135
79915.6,65317.6,54.4,839.79,71.136
39234.6,33254.9,39.95,426.87,71.1462
47201.7,51401.1,134.3,755.16,71.1483
67628,66052.3,20.4,736.56,71.1483
57795.6,76222.8,6783,1368.03,71.1544
41623.5,33275.4,5.95,571.95,71.1565
39414.7,48240,-10.2,1211.79,71.1575
66246.2,44367.5,280.5,644.49,71.1636
85406.1,61403.2,25.5,800.73,71.1739
55688.7,33819.4,39.95,561.72,71.1749
65493.4,66922.8,74.8,911.4,71.1779
51749.7,33619.5,1.7,665.88,71.181
71713.8,61439.5,7.65,797.94,71.181
43156.1,43816.9,2467.55,614.73,71.1831
83498.3,57003.4,278.8,995.1,71.1841
71773.9,80600.3,269.45,844.44,71.1861
59795.9,70081.1,57.8,720.75,71.1912
50686.4,55794.4,76.5,642.63,71.1953
60387.6,49798.7,35.7,485.46,71.1974
79150.1,66419.7,345.95,783.99,71.2015
45566.4,61539,19.55,588.69,71.2035
63613.2,62229.1,64.6,821.19,71.2076
72950.2,75786.6,292.4,820.26,71.2148
34703.9,56410.1,-6.8,671.46,71.2178
75311.5,55236.4,191.25,627.75,71.2188
47862.9,43471.9,-4.25,498.48,71.2209
66544.1,74444.6,19.55,955.11,71.2229
52382.5,45742.1,8.5,744,71.225
102141,76701.8,36.55,1042.53,71.227
45647.8,71701.1,68,759.81,71.2332
62884,66532.2,13134.2,776.55,71.2332
60081.9,48819.4,373.15,611.94,71.2373
78460.4,79076,310.25,1362.45,71.2373
48241.4,25965.6,6665.7,1095.54,71.2373
62297.8,75717.8,2890,745.86,71.2413
67206.1,65990,40.8,821.19,71.2485
43244.6,47671.8,25.5,447.33,71.2495
71425.5,49292.8,27.2,868.62,71.2526
46744.3,39687.8,11.05,482.67,71.2526
51822.4,71794.1,90.1,964.41,71.2557
64605.4,82315.2,222.7,912.33,71.2679
51033.2,59457.7,27.2,924.42,71.272
52017.6,45204.5,42.5,731.91,71.2771
107555,62404.9,37.4,813.75,71.2792
29335.1,51203,11.05,659.37,71.2874
51049.8,56923.4,62.9,661.23,71.2884
77390.8,65050.7,272.85,923.49,71.2914
58520.8,58201.3,7.65,779.34,71.2914
35065.7,45915,3953.35,1035.09,71.2925
54802.3,37068.9,70.55,593.34,71.3007
77523.5,60902,98.6,1035.09,71.3007
79196.7,78435.3,72.25,1129.02,71.3047
73521.4,47867.1,-10.2,653.79,71.3099
83887.7,59877.1,44.2,790.5,71.315
46057.8,66645.7,38.25,862.11,71.316
52456.8,34659.2,-13.6,486.39,71.318
56161.9,39827.2,0,559.86,71.3191
61772.5,80185.5,5395.8,1144.83,71.3211
52325.7,33394.4,55.25,365.49,71.3242
58524,49979.1,60.35,727.26,71.3242
44722.7,47346.3,36.55,417.57,71.3262
52618,70422.4,566.1,800.73,71.3313
47294.1,60119.9,11.9,739.35,71.3323
45526.9,42006.2,13.6,505.92,71.3323
79022.1,53420.1,63.75,658.44,71.3344
72770.9,82795.1,197.2,1009.05,71.3364
62921.9,65662.6,20.4,891.87,71.3395
68455.1,48666,16.15,689.13,71.3426
58443.4,42132.7,31.45,626.82,71.3446
53426.9,68608.9,209.1,925.35,71.3456
63589.5,48589.7,58.65,654.72,71.3487
80610.8,83764.2,6055.4,3769.29,71.3518
34186.5,46133.6,45.9,712.38,71.3538
57814.6,56412.9,33.15,800.73,71.36
52278.2,51286.7,19.55,582.18,71.361
58410.2,44474.5,-16.15,574.74,71.361
48419.9,54227.4,21587.5,664.02,71.363
35521.6,52096.7,7253.05,1076.01,71.3651
66561.5,61595.8,18.7,730.98,71.3661
102022,68714,37.4,834.21,71.3692
89018.8,83091.8,28.05,1055.55,71.3722
49942.2,41718.9,38.25,479.88,71.3743
91743.5,65229.3,25.5,914.19,71.3753
58453.7,43584.4,18.7,511.5,71.3784
65644.3,66894,237.15,712.38,71.3794
23720.5,44858.6,39.95,443.61,71.3814
52627.4,61253.5,71.4,687.27,71.3814
79870.6,48688.3,91.8,591.48,71.3825
